stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.709,"[-1.016, -0.401]",0.308,-4.598,0.000
norefined,c,-5.096,"[-7.35, -2.843]",2.253,-4.515,0.000
norefined,s,-3.295,"[-4.651, -1.939]",1.356,-4.849,0.000
norefined,k0,-0.099,"[-0.552, 0.353]",0.453,-0.438,0.663
norefined,k1,-0.473,"[-1.245, 0.299]",0.772,-1.222,0.226
norefined,k2,0.299,"[-0.462, 1.059]",0.761,0.783,0.436
norefined,k3,-0.209,"[-0.858, 0.44]",0.649,-0.643,0.523
norefined,k4,-0.121,"[-0.753, 0.511]",0.632,-0.383,0.703
norefined,k5,0.663,"[0.052, 1.273]",0.611,2.166,0.034
refined,tt,-1.301,"[-2.034, -0.567]",0.734,-3.539,0.001
refined,c,-8.040,"[-12.401, -3.679]",4.361,-3.680,0.000
refined,s,-3.944,"[-5.874, -2.014]",1.930,-4.080,0.000
refined,k0,-0.124,"[-0.616, 0.368]",0.492,-0.504,0.616
refined,k1,-0.269,"[-1.432, 0.895]",1.163,-0.461,0.646
refined,k2,0.667,"[-0.663, 1.997]",1.330,1.001,0.321
refined,k3,-0.167,"[-1.069, 0.735]",0.902,-0.369,0.713
refined,k4,0.125,"[-0.675, 0.926]",0.800,0.313,0.756
refined,k5,0.757,"[0.006, 1.508]",0.751,2.012,0.048
