stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,0.713,-7.915,-2.593,0.553,-1.849,-0.190,-0.259,1.518,0.555,2687475605.013,1584,0,0,-0.090
norefined,2,0.221,-7.958,-2.573,0.535,-1.865,-0.190,-0.323,1.485,0.563,1596352634.422,1584,0,0,-0.028
norefined,3,-0.272,-7.967,-2.542,0.487,-1.882,-0.180,-0.363,1.475,0.600,1001513283.902,1584,0,0,0.034
norefined,4,-0.759,-7.938,-2.534,0.405,-1.891,-0.163,-0.373,1.487,0.668,765158422.092,1584,0,0,0.096
norefined,5,-0.841,-7.871,-2.671,0.251,-1.699,-0.174,-0.026,1.579,0.843,708947453.045,1584,0,0,0.107
norefined,6,-0.407,-7.852,-2.822,0.148,-1.624,-0.200,0.117,1.542,0.859,834281335.829,1584,0,0,0.052
norefined,7,-0.895,-7.825,-2.772,0.086,-1.642,-0.170,0.097,1.547,0.914,704584381.876,1584,0,0,0.114
norefined,8,-0.416,-7.838,-2.886,0.044,-1.633,-0.189,0.120,1.498,0.877,819943034.812,1584,0,0,0.053
norefined,9,-0.903,-7.813,-2.830,-0.011,-1.652,-0.156,0.099,1.502,0.934,699434341.018,1584,0,0,0.116
norefined,10,-0.422,-7.825,-2.941,-0.049,-1.644,-0.173,0.125,1.460,0.902,808773301.112,1584,0,0,0.054
refined,11,-0.903,-7.813,-2.830,-0.011,-1.652,-0.156,0.099,1.502,0.934,699434341.018,1584,0,0,0.116
refined,12,0.311,0.913,0.256,-0.654,0.791,0.657,0.305,-0.706,-0.316,6010502575.830,1584,0,0,0.341
refined,13,-0.615,-3.085,-0.889,1.078,-1.198,-1.031,-0.311,1.299,0.821,1706624155.617,1584,0,0,0.199
refined,14,0.187,-1.006,-0.587,-0.659,-0.100,0.477,0.430,-0.445,-0.109,2370782161.585,1584,0,0,-0.186
refined,15,-0.183,-1.596,-0.510,0.152,-0.264,-0.080,0.037,0.371,0.303,679137754.030,1584,0,0,0.115
refined,16,-0.152,-1.844,-0.607,-0.033,-0.258,0.032,0.034,0.227,0.273,565157344.954,1584,0,0,0.082
refined,17,-0.157,-2.002,-0.668,-0.076,-0.298,0.031,0.038,0.240,0.318,561284434.605,1584,0,0,0.079
refined,18,-0.160,-2.052,-0.687,-0.082,-0.315,0.020,0.035,0.252,0.337,561029719.117,1584,0,0,0.078
refined,19,-0.161,-2.066,-0.692,-0.083,-0.320,0.015,0.033,0.255,0.342,561007608.993,1584,0,0,0.078
refined,20,-0.162,-2.071,-0.693,-0.084,-0.321,0.014,0.033,0.256,0.344,561005581.726,1584,0,0,0.078
