stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.903,"[-1.678, -0.129]",0.774,-1.946,0.056
norefined,c,-7.813,"[-13.605, -2.021]",5.792,-2.250,0.028
norefined,s,-2.830,"[-5.226, -0.435]",2.395,-1.971,0.053
norefined,k0,-0.011,"[-1.241, 1.219]",1.230,-0.015,0.988
norefined,k1,-1.652,"[-3.718, 0.414]",2.066,-1.333,0.187
norefined,k2,-0.156,"[-1.441, 1.129]",1.285,-0.202,0.840
norefined,k3,0.099,"[-0.91, 1.109]",1.009,0.164,0.870
norefined,k4,1.502,"[-0.314, 3.319]",1.816,1.380,0.172
norefined,k5,0.934,"[-0.578, 2.446]",1.512,1.031,0.306
refined,tt,-0.162,"[-0.245, -0.078]",0.084,-3.217,0.002
refined,c,-2.071,"[-2.756, -1.385]",0.686,-5.037,0.000
refined,s,-0.693,"[-0.999, -0.388]",0.306,-3.782,0.000
refined,k0,-0.084,"[-0.405, 0.238]",0.321,-0.435,0.665
refined,k1,-0.321,"[-0.713, 0.07]",0.391,-1.369,0.176
refined,k2,0.014,"[-0.376, 0.404]",0.390,0.060,0.953
refined,k3,0.033,"[-0.281, 0.347]",0.314,0.177,0.860
refined,k4,0.256,"[-0.129, 0.642]",0.385,1.108,0.272
refined,k5,0.344,"[-0.006, 0.693]",0.350,1.640,0.106
