stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.318,"[-2.524, -0.113]",1.206,-1.824,0.073
norefined,c,-7.899,"[-14.742, -1.057]",6.843,-1.925,0.058
norefined,s,-2.713,"[-5.475, 0.05]",2.763,-1.638,0.106
norefined,k0,0.133,"[-1.294, 1.56]",1.427,0.155,0.877
norefined,k1,-1.599,"[-3.274, 0.076]",1.675,-1.593,0.116
norefined,k2,-0.164,"[-1.381, 1.053]",1.217,-0.225,0.823
norefined,k3,-0.100,"[-1.1, 0.9]",1.000,-0.167,0.868
norefined,k4,1.506,"[-0.375, 3.386]",1.880,1.336,0.186
norefined,k5,0.650,"[-0.458, 1.758]",1.108,0.978,0.331
refined,tt,-1.141,"[-1.762, -0.52]",0.621,-3.067,0.003
refined,c,-6.600,"[-10.036, -3.164]",3.436,-3.204,0.002
refined,s,-3.295,"[-5.297, -1.294]",2.001,-2.746,0.008
refined,k0,-0.080,"[-0.802, 0.641]",0.722,-0.186,0.853
refined,k1,1.362,"[0.054, 2.669]",1.308,1.737,0.087
refined,k2,0.545,"[-0.236, 1.325]",0.780,1.165,0.248
refined,k3,0.217,"[-0.617, 1.051]",0.834,0.434,0.666
refined,k4,-1.005,"[-1.989, -0.021]",0.984,-1.704,0.093
refined,k5,0.157,"[-0.564, 0.877]",0.721,0.362,0.718
