attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.790,"[-1.116, -0.463]",0.326,-4.036,0.000,8.669,ngd,64,224363759.439,0.153,-1.000,0.210,0,0,fn
c,-6.480,"[-8.91, -4.05]",2.430,-4.448,0.000,8.669,ngd,64,224363759.439,0.153,-6.000,-0.480,0,0,fn
s,-3.235,"[-4.375, -2.094]",1.140,-4.731,0.000,8.669,ngd,64,224363759.439,0.153,-3.000,-0.235,0,0,fn
k0,1.309,"[0.288, 2.33]",1.021,2.139,0.036,8.669,ngd,64,224363759.439,0.153,0.000,1.309,0,1,fp
k1,-0.305,"[-1.071, 0.461]",0.766,-0.664,0.509,8.669,ngd,64,224363759.439,0.153,0.000,-0.305,0,0,fp
k2,-0.108,"[-0.676, 0.461]",0.568,-0.316,0.753,8.669,ngd,64,224363759.439,0.153,0.000,-0.108,0,0,fp
k3,-0.181,"[-0.778, 0.417]",0.598,-0.504,0.616,8.669,ngd,64,224363759.439,0.153,0.000,-0.181,0,0,fp
k4,0.402,"[-0.251, 1.055]",0.653,1.027,0.308,8.669,ngd,64,224363759.439,0.153,0.000,0.402,0,0,fp
k5,0.053,"[-0.518, 0.624]",0.571,0.155,0.878,8.669,ngd,64,224363759.439,0.153,0.000,0.053,0,0,fp
vot,0.122,,,,,8.669,ngd,64,224363759.439,0.153,0.167,-0.045,0,0,fn
tt,-0.988,"[-1.263, -0.714]",0.274,-6.009,0.000,8.975,lm,64,123567036.877,0.114,-1.000,0.012,0,0,fn
c,-6.007,"[-7.642, -4.372]",1.635,-6.128,0.000,8.975,lm,64,123567036.877,0.114,-6.000,-0.007,0,0,fn
s,-2.928,"[-3.678, -2.178]",0.750,-6.513,0.000,8.975,lm,64,123567036.877,0.114,-3.000,0.072,0,0,fn
k0,0.573,"[-0.126, 1.271]",0.699,1.367,0.176,8.975,lm,64,123567036.877,0.114,0.000,0.573,0,0,fp
k1,0.583,"[0.009, 1.158]",0.574,1.694,0.095,8.975,lm,64,123567036.877,0.114,0.000,0.583,0,1,fp
k2,0.170,"[-0.272, 0.612]",0.442,0.641,0.524,8.975,lm,64,123567036.877,0.114,0.000,0.170,0,0,fp
k3,0.014,"[-0.416, 0.445]",0.430,0.056,0.955,8.975,lm,64,123567036.877,0.114,0.000,0.014,0,0,fp
k4,0.203,"[-0.27, 0.676]",0.473,0.717,0.476,8.975,lm,64,123567036.877,0.114,0.000,0.203,0,0,fp
k5,-0.383,"[-0.841, 0.075]",0.458,-1.395,0.168,8.975,lm,64,123567036.877,0.114,0.000,-0.383,0,0,fp
vot,0.165,,,,,8.975,lm,64,123567036.877,0.114,0.167,-0.002,0,0,fn
tt,-0.996,"[-1.271, -0.72]",0.276,-6.022,0.000,17.532,ngd+lm,64,123556071.149,0.114,-1.000,0.004,0,0,fn
c,-6.044,"[-7.687, -4.401]",1.643,-6.136,0.000,17.532,ngd+lm,64,123556071.149,0.114,-6.000,-0.044,0,0,fn
s,-2.946,"[-3.699, -2.193]",0.753,-6.526,0.000,17.532,ngd+lm,64,123556071.149,0.114,-3.000,0.054,0,0,fn
k0,0.575,"[-0.128, 1.278]",0.703,1.363,0.177,17.532,ngd+lm,64,123556071.149,0.114,0.000,0.575,0,0,fp
k1,0.573,"[-0.003, 1.15]",0.577,1.658,0.102,17.532,ngd+lm,64,123556071.149,0.114,0.000,0.573,0,0,fp
k2,0.180,"[-0.265, 0.625]",0.445,0.676,0.501,17.532,ngd+lm,64,123556071.149,0.114,0.000,0.180,0,0,fp
k3,0.004,"[-0.43, 0.439]",0.434,0.016,0.987,17.532,ngd+lm,64,123556071.149,0.114,0.000,0.004,0,0,fp
k4,0.190,"[-0.286, 0.666]",0.476,0.665,0.508,17.532,ngd+lm,64,123556071.149,0.114,0.000,0.190,0,0,fp
k5,-0.397,"[-0.859, 0.066]",0.462,-1.432,0.157,17.532,ngd+lm,64,123556071.149,0.114,0.000,-0.397,0,0,fp
vot,0.165,,,,,17.532,ngd+lm,64,123556071.149,0.114,0.167,-0.002,0,0,fn
