stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.941,"[-2.08, 0.198]",1.139,-1.378,0.173
norefined,c,-6.131,"[-13.925, 1.664]",7.794,-1.312,0.194
norefined,s,-3.958,"[-9.034, 1.118]",5.076,-1.301,0.198
norefined,k0,-0.812,"[-2.896, 1.272]",2.084,-0.650,0.518
norefined,k1,-0.485,"[-2.363, 1.394]",1.878,-0.430,0.668
norefined,k2,-0.629,"[-3.03, 1.773]",2.401,-0.437,0.664
norefined,k3,-0.310,"[-2.485, 1.865]",2.175,-0.238,0.813
norefined,k4,-1.312,"[-4.708, 2.084]",3.396,-0.645,0.521
norefined,k5,0.263,"[-1.229, 1.755]",1.492,0.294,0.770
refined,tt,-0.525,"[-0.818, -0.231]",0.293,-2.986,0.004
refined,c,-4.188,"[-6.504, -1.872]",2.316,-3.016,0.004
refined,s,-2.049,"[-3.148, -0.951]",1.099,-3.111,0.003
refined,k0,0.250,"[-0.515, 1.015]",0.765,0.546,0.587
refined,k1,0.547,"[-0.355, 1.449]",0.902,1.011,0.315
refined,k2,-0.078,"[-0.767, 0.612]",0.689,-0.188,0.851
refined,k3,-0.580,"[-1.452, 0.292]",0.872,-1.109,0.271
refined,k4,0.159,"[-0.873, 1.191]",1.032,0.257,0.798
refined,k5,-0.290,"[-0.818, 0.239]",0.528,-0.914,0.364
