attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.901,"[-1.203, -0.598]",0.302,-5.944,0.000,86,0.150,97737928.366,0.100,-1.000,0.099,0,0,fn
c,-5.663,"[-7.356, -3.97]",1.693,-6.677,0.000,86,0.150,97737928.366,0.100,-6.000,0.337,0,0,fn
s,-2.747,"[-3.696, -1.799]",0.949,-5.780,0.000,86,0.150,97737928.366,0.100,-3.000,0.253,0,0,fn
k0,-0.389,"[-0.735, -0.042]",0.346,-2.239,0.028,86,0.150,97737928.366,0.100,0.000,-0.389,0,1,fp
k1,-0.195,"[-0.641, 0.25]",0.445,-0.875,0.385,86,0.150,97737928.366,0.100,0.000,-0.195,0,0,fp
k2,0.104,"[-0.289, 0.497]",0.393,0.528,0.599,86,0.150,97737928.366,0.100,0.000,0.104,0,0,fp
k3,0.115,"[-0.22, 0.449]",0.334,0.686,0.495,86,0.150,97737928.366,0.100,0.000,0.115,0,0,fp
k4,-0.023,"[-0.521, 0.474]",0.497,-0.094,0.925,86,0.150,97737928.366,0.100,0.000,-0.023,0,0,fp
k5,0.221,"[-0.239, 0.681]",0.460,0.959,0.341,86,0.150,97737928.366,0.100,0.000,0.221,0,0,fp
vot,0.159,,,,,86,0.150,97737928.366,0.100,0.167,-0.008,0,0,fn
tt,-0.925,"[-1.201, -0.648]",0.277,-6.668,0.000,86,0.200,90131537.742,0.097,-1.000,0.075,0,0,fn
c,-5.592,"[-7.056, -4.127]",1.464,-7.621,0.000,86,0.200,90131537.742,0.097,-6.000,0.408,0,0,fn
s,-2.937,"[-3.831, -2.043]",0.894,-6.557,0.000,86,0.200,90131537.742,0.097,-3.000,0.063,0,0,fn
k0,0.280,"[-0.041, 0.602]",0.322,1.741,0.086,86,0.200,90131537.742,0.097,0.000,0.280,0,1,fp
k1,0.177,"[-0.23, 0.585]",0.408,0.868,0.388,86,0.200,90131537.742,0.097,0.000,0.177,0,0,fp
k2,-0.107,"[-0.482, 0.269]",0.375,-0.567,0.573,86,0.200,90131537.742,0.097,0.000,-0.107,0,0,fp
k3,0.108,"[-0.206, 0.422]",0.314,0.685,0.495,86,0.200,90131537.742,0.097,0.000,0.108,0,0,fp
k4,0.138,"[-0.346, 0.622]",0.484,0.570,0.571,86,0.200,90131537.742,0.097,0.000,0.138,0,0,fp
k5,0.081,"[-0.337, 0.5]",0.419,0.388,0.699,86,0.200,90131537.742,0.097,0.000,0.081,0,0,fp
vot,0.165,,,,,86,0.200,90131537.742,0.097,0.167,-0.001,0,0,fn
tt,-1.191,"[-1.748, -0.633]",0.557,-4.265,0.000,86,0.250,144338001.710,0.123,-1.000,-0.191,0,0,fn
c,-6.728,"[-9.59, -3.865]",2.862,-4.692,0.000,86,0.250,144338001.710,0.123,-6.000,-0.728,0,0,fn
s,-4.083,"[-5.997, -2.169]",1.914,-4.259,0.000,86,0.250,144338001.710,0.123,-3.000,-1.083,0,0,fn
k0,-0.221,"[-0.695, 0.252]",0.474,-0.933,0.354,86,0.250,144338001.710,0.123,0.000,-0.221,0,0,fp
k1,-0.204,"[-0.849, 0.442]",0.646,-0.630,0.531,86,0.250,144338001.710,0.123,0.000,-0.204,0,0,fp
k2,-0.378,"[-0.966, 0.211]",0.588,-1.281,0.204,86,0.250,144338001.710,0.123,0.000,-0.378,0,0,fp
k3,0.180,"[-0.343, 0.703]",0.523,0.687,0.495,86,0.250,144338001.710,0.123,0.000,0.180,0,0,fp
k4,0.543,"[-0.247, 1.332]",0.789,1.372,0.175,86,0.250,144338001.710,0.123,0.000,0.543,0,0,fp
k5,0.577,"[-0.114, 1.269]",0.692,1.666,0.100,86,0.250,144338001.710,0.123,0.000,0.577,0,0,fp
vot,0.177,,,,,86,0.250,144338001.710,0.123,0.167,0.010,0,0,fn
