stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.248,-6.086,-2.638,0.818,1.208,-1.253,1.825,-1.722,1.333,1764678942.267,0.369
norefined,2,-1.851,-6.245,-2.775,0.711,1.121,-1.291,1.717,-1.699,1.209,1154333733.567,0.296
norefined,3,-1.437,-6.373,-2.895,0.570,1.077,-1.315,1.613,-1.698,1.085,705040157.558,0.226
norefined,4,-1.069,-6.513,-2.968,0.378,1.014,-1.279,1.454,-1.678,0.936,438095279.824,0.164
norefined,5,-0.705,-6.621,-3.081,0.248,0.984,-1.179,1.268,-1.585,0.789,417204197.352,0.107
norefined,6,-1.182,-6.632,-3.060,0.185,0.964,-1.120,1.171,-1.528,0.752,370849937.773,0.178
norefined,7,-0.761,-6.717,-3.154,0.102,0.914,-1.043,1.023,-1.445,0.641,323187456.439,0.113
norefined,8,-1.234,-6.718,-3.127,0.041,0.895,-0.974,0.917,-1.375,0.613,308652393.352,0.184
norefined,9,-0.803,-6.791,-3.222,-0.022,0.833,-0.903,0.773,-1.296,0.512,259028533.083,0.118
norefined,10,-1.281,-6.779,-3.187,-0.061,0.815,-0.837,0.680,-1.230,0.492,262038030.259,0.189
refined,11,-0.803,-6.791,-3.222,-0.022,0.833,-0.903,0.773,-1.296,0.512,259028533.083,0.118
refined,12,-0.812,-3.947,-2.293,0.604,-0.338,0.448,-0.270,0.656,-0.383,270075586.801,0.206
refined,13,-0.792,-4.831,-2.527,0.168,0.196,-0.170,0.133,0.158,0.206,92868165.283,0.164
refined,14,-0.912,-5.501,-2.908,0.258,0.177,-0.105,0.099,0.141,0.126,90215255.040,0.166
refined,15,-0.921,-5.567,-2.925,0.278,0.178,-0.104,0.107,0.136,0.087,90134047.344,0.165
refined,16,-0.925,-5.590,-2.937,0.280,0.177,-0.106,0.108,0.138,0.083,90131622.566,0.165
refined,17,-0.925,-5.591,-2.937,0.280,0.177,-0.107,0.108,0.138,0.082,90131540.938,0.165
refined,18,-0.925,-5.592,-2.937,0.280,0.177,-0.107,0.108,0.138,0.082,90131537.887,0.165
refined,19,-0.925,-5.592,-2.937,0.280,0.177,-0.107,0.108,0.138,0.081,90131537.750,0.165
refined,20,-0.925,-5.592,-2.937,0.280,0.177,-0.107,0.108,0.138,0.081,90131537.742,0.165
