stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,60.009,2.023,0.000,76,0,9,4011231727.352,442695605.355
refined,84.140,2.023,0.000,76,0,9,4011231727.352,326053598.762
