stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.847,-5.961,-2.225,-0.163,-0.233,-1.298,-1.649,1.351,0.287,1969781905.988,0.478
norefined,2,-2.431,-6.127,-2.312,-0.126,-0.248,-1.360,-1.690,1.174,0.228,1635786632.157,0.397
norefined,3,-1.985,-6.249,-2.408,-0.105,-0.314,-1.345,-1.748,1.051,0.167,1223907844.118,0.318
norefined,4,-1.559,-6.329,-2.574,-0.092,-0.367,-1.311,-1.762,0.886,0.116,787359696.032,0.246
norefined,5,-1.109,-6.402,-2.718,-0.068,-0.395,-1.254,-1.743,0.757,0.130,521587459.362,0.173
norefined,6,-0.813,-6.477,-2.873,-0.007,-0.439,-1.081,-1.612,0.474,0.113,504879341.309,0.126
norefined,7,-1.273,-6.459,-2.837,-0.006,-0.489,-1.002,-1.495,0.370,0.056,474538016.245,0.197
norefined,8,-0.828,-6.526,-2.946,0.033,-0.488,-0.911,-1.417,0.248,0.121,474562191.097,0.127
norefined,9,-1.301,-6.499,-2.895,0.031,-0.528,-0.854,-1.319,0.177,0.065,442695605.358,0.200
norefined,10,-0.846,-6.566,-2.990,0.065,-0.520,-0.773,-1.241,0.079,0.140,453646318.701,0.129
refined,11,-1.301,-6.499,-2.895,0.031,-0.528,-0.854,-1.319,0.177,0.065,442695605.358,0.200
refined,12,-0.277,-2.410,-0.623,0.503,-0.446,0.567,0.894,-0.653,0.027,1175259652.103,0.115
refined,13,-0.462,-3.182,-1.136,0.394,-0.373,0.008,0.316,-0.720,0.182,430804352.506,0.145
refined,14,-1.008,-5.856,-2.592,0.518,-1.015,-0.538,0.592,-1.081,0.253,338278373.691,0.172
refined,15,-0.957,-5.425,-2.257,0.462,-0.907,-0.319,0.346,-0.544,0.175,326480440.771,0.176
refined,16,-1.035,-5.849,-2.468,0.490,-0.987,-0.388,0.352,-0.579,0.191,326155959.927,0.177
refined,17,-1.008,-5.743,-2.376,0.496,-0.949,-0.306,0.347,-0.547,0.179,326110349.406,0.176
refined,18,-1.037,-5.881,-2.462,0.505,-0.987,-0.363,0.358,-0.564,0.174,326074490.017,0.176
refined,19,-1.021,-5.812,-2.409,0.507,-0.964,-0.321,0.353,-0.549,0.174,326062426.390,0.176
refined,20,-1.035,-5.879,-2.453,0.509,-0.984,-0.352,0.359,-0.558,0.171,326053598.765,0.176
