stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.847,-5.961,-2.225,-0.163,-0.233,-1.298,-1.649,1.351,0.287,1759672351.571,0.478
norefined,2,-2.438,-6.107,-2.365,-0.101,-0.226,-1.361,-1.670,1.173,0.247,1413713372.364,0.399
norefined,3,-1.997,-6.222,-2.495,-0.055,-0.270,-1.364,-1.707,1.040,0.188,1007222888.908,0.321
norefined,4,-1.559,-6.301,-2.648,-0.029,-0.320,-1.342,-1.736,0.903,0.122,605591353.402,0.247
norefined,5,-1.107,-6.365,-2.801,0.012,-0.337,-1.298,-1.716,0.783,0.120,334601352.509,0.174
norefined,6,-0.763,-6.404,-2.998,0.114,-0.339,-1.157,-1.599,0.565,0.107,340310179.869,0.119
norefined,7,-1.240,-6.373,-2.977,0.133,-0.362,-1.105,-1.496,0.507,0.040,290237048.742,0.195
norefined,8,-0.800,-6.419,-3.119,0.195,-0.347,-1.016,-1.409,0.398,0.096,309079547.795,0.125
norefined,9,-1.281,-6.387,-3.075,0.203,-0.367,-0.979,-1.315,0.367,0.035,263794476.406,0.201
norefined,10,-0.821,-6.439,-3.190,0.247,-0.351,-0.912,-1.239,0.296,0.101,290734701.049,0.127
refined,11,-1.281,-6.387,-3.075,0.203,-0.367,-0.979,-1.315,0.367,0.035,263794476.406,0.201
refined,12,-0.546,-3.467,-1.947,0.485,-0.355,-0.080,1.002,-0.084,-0.272,360499112.115,0.157
refined,13,-0.888,-4.989,-2.977,0.487,-0.435,-0.602,0.730,-0.045,-0.205,161812638.371,0.178
refined,14,-0.982,-5.502,-2.908,0.475,-0.516,-0.713,0.433,-0.143,-0.009,138993475.731,0.178
refined,15,-1.029,-5.795,-2.994,0.517,-0.580,-0.689,0.403,-0.122,0.016,138487426.328,0.178
refined,16,-1.044,-5.888,-3.026,0.527,-0.574,-0.664,0.399,-0.105,0.014,138456054.396,0.177
refined,17,-1.052,-5.933,-3.046,0.531,-0.575,-0.664,0.399,-0.103,0.013,138452658.066,0.177
refined,18,-1.053,-5.940,-3.047,0.532,-0.573,-0.660,0.398,-0.101,0.013,138452252.566,0.177
refined,19,-1.054,-5.947,-3.050,0.533,-0.574,-0.661,0.398,-0.101,0.013,138452198.139,0.177
refined,20,-1.054,-5.947,-3.050,0.533,-0.574,-0.660,0.398,-0.101,0.013,138452189.482,0.177
