stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,41.584,2.023,0.000,76,0,9,2470605007.406,375133953.037
refined,66.099,2.023,0.000,76,0,9,2470605007.406,250088681.681
