stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.388,"[-3.789, 1.014]",2.401,-1.154,0.253
norefined,c,-7.548,"[-23.067, 7.972]",15.519,-0.971,0.335
norefined,s,-4.591,"[-13.557, 4.375]",8.966,-1.022,0.310
norefined,k0,0.992,"[-1.76, 3.744]",2.752,0.720,0.474
norefined,k1,-0.513,"[-3.356, 2.329]",2.843,-0.360,0.720
norefined,k2,-0.331,"[-3.46, 2.799]",3.129,-0.211,0.834
norefined,k3,1.594,"[-1.593, 4.78]",3.186,0.998,0.322
norefined,k4,-1.330,"[-6.217, 3.558]",4.887,-0.543,0.589
norefined,k5,-1.206,"[-4.434, 2.022]",3.228,-0.746,0.458
refined,tt,-0.177,"[-0.237, -0.118]",0.060,-5.935,0.000
refined,c,-1.411,"[-1.906, -0.916]",0.495,-5.689,0.000
refined,s,-0.729,"[-1.012, -0.446]",0.283,-5.145,0.000
refined,k0,0.498,"[0.183, 0.813]",0.315,3.158,0.002
refined,k1,0.163,"[-0.226, 0.552]",0.389,0.837,0.406
refined,k2,0.232,"[-0.14, 0.604]",0.372,1.244,0.218
refined,k3,0.101,"[-0.22, 0.423]",0.321,0.630,0.531
refined,k4,0.081,"[-0.301, 0.463]",0.382,0.424,0.673
refined,k5,0.157,"[-0.153, 0.468]",0.310,1.013,0.315
