stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,9.110,2.023,0.000,76,0,9,2210645570.991,994116871.667
refined,24.302,2.023,0.000,76,0,9,2210645570.991,518384044.145
