attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.097,"[-1.598, -0.596]",0.501,-3.650,0.001,11.096,ngd,17,263439964.875,0.168,-1.000,-0.097,0,0,fn
c,-6.862,"[-10.095, -3.629]",3.233,-3.540,0.001,11.096,ngd,17,263439964.875,0.168,-6.000,-0.862,0,0,fn
s,-3.236,"[-4.668, -1.805]",1.432,-3.770,0.000,11.096,ngd,17,263439964.875,0.168,-3.000,-0.236,0,0,fn
k0,-0.379,"[-1.52, 0.763]",1.142,-0.553,0.582,11.096,ngd,17,263439964.875,0.168,0.000,-0.379,0,0,fp
k1,0.591,"[-0.106, 1.289]",0.697,1.414,0.162,11.096,ngd,17,263439964.875,0.168,0.000,0.591,0,0,fp
k2,1.445,"[0.354, 2.536]",1.091,2.208,0.031,11.096,ngd,17,263439964.875,0.168,0.000,1.445,0,1,fp
k3,0.122,"[-0.586, 0.83]",0.708,0.288,0.774,11.096,ngd,17,263439964.875,0.168,0.000,0.122,0,0,fp
k4,-0.755,"[-1.61, 0.1]",0.855,-1.473,0.145,11.096,ngd,17,263439964.875,0.168,0.000,-0.755,0,0,fp
k5,-0.404,"[-1.332, 0.523]",0.927,-0.727,0.470,11.096,ngd,17,263439964.875,0.168,0.000,-0.404,0,0,fp
vot,0.160,,,,,11.096,ngd,17,263439964.875,0.168,0.167,-0.007,0,0,fn
tt,-2.902,"[-6.486, 0.682]",3.584,-1.351,0.181,11.472,lm,17,1281189802.334,0.370,-1.000,-1.902,1,0,fn
c,-6.470,"[-14.458, 1.517]",7.987,-1.351,0.181,11.472,lm,17,1281189802.334,0.370,-6.000,-0.470,1,0,fn
s,-2.558,"[-5.826, 0.71]",3.268,-1.306,0.196,11.472,lm,17,1281189802.334,0.370,-3.000,0.442,1,0,fn
k0,-0.337,"[-3.967, 3.294]",3.631,-0.155,0.877,11.472,lm,17,1281189802.334,0.370,0.000,-0.337,0,0,fp
k1,0.982,"[-1.805, 3.769]",2.787,0.587,0.559,11.472,lm,17,1281189802.334,0.370,0.000,0.982,0,0,fp
k2,1.587,"[-1.716, 4.89]",3.303,0.801,0.426,11.472,lm,17,1281189802.334,0.370,0.000,1.587,0,0,fp
k3,-0.089,"[-3.048, 2.87]",2.959,-0.050,0.960,11.472,lm,17,1281189802.334,0.370,0.000,-0.089,0,0,fp
k4,-0.506,"[-3.688, 2.675]",3.182,-0.265,0.791,11.472,lm,17,1281189802.334,0.370,0.000,-0.506,0,0,fp
k5,-0.683,"[-3.834, 2.469]",3.151,-0.361,0.719,11.472,lm,17,1281189802.334,0.370,0.000,-0.683,0,0,fp
vot,0.449,,,,,11.472,lm,17,1281189802.334,0.370,0.167,0.282,0,0,fn
tt,-0.838,"[-1.052, -0.624]",0.214,-6.531,0.000,22.668,ngd+lm,17,138198502.733,0.121,-1.000,0.162,0,0,fn
c,-4.556,"[-5.781, -3.332]",1.225,-6.206,0.000,22.668,ngd+lm,17,138198502.733,0.121,-6.000,1.444,0,0,fn
s,-2.551,"[-3.244, -1.859]",0.692,-6.147,0.000,22.668,ngd+lm,17,138198502.733,0.121,-3.000,0.449,0,0,fn
k0,0.577,"[-0.068, 1.222]",0.645,1.492,0.140,22.668,ngd+lm,17,138198502.733,0.121,0.000,0.577,0,0,fp
k1,-0.222,"[-0.626, 0.181]",0.404,-0.918,0.362,22.668,ngd+lm,17,138198502.733,0.121,0.000,-0.222,0,0,fp
k2,0.309,"[-0.223, 0.841]",0.532,0.969,0.336,22.668,ngd+lm,17,138198502.733,0.121,0.000,0.309,0,0,fp
k3,0.202,"[-0.162, 0.567]",0.364,0.927,0.357,22.668,ngd+lm,17,138198502.733,0.121,0.000,0.202,0,0,fp
k4,0.507,"[0.065, 0.948]",0.441,1.914,0.060,22.668,ngd+lm,17,138198502.733,0.121,0.000,0.507,0,1,fp
k5,0.254,"[-0.174, 0.682]",0.428,0.991,0.325,22.668,ngd+lm,17,138198502.733,0.121,0.000,0.254,0,0,fp
vot,0.184,,,,,22.668,ngd+lm,17,138198502.733,0.121,0.167,0.017,0,0,fn
