stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.813,"[-3.375, -0.25]",1.562,-2.316,0.024
norefined,c,-6.552,"[-11.786, -1.318]",5.234,-2.499,0.015
norefined,s,-4.060,"[-7.322, -0.799]",3.261,-2.485,0.015
norefined,k0,0.545,"[-1.178, 2.268]",1.723,0.631,0.530
norefined,k1,0.309,"[-1.422, 2.039]",1.731,0.356,0.723
norefined,k2,-0.003,"[-1.141, 1.136]",1.139,-0.005,0.996
norefined,k3,0.185,"[-1.412, 1.782]",1.597,0.231,0.818
norefined,k4,-0.640,"[-1.903, 0.623]",1.263,-1.011,0.315
norefined,k5,-1.758,"[-3.8, 0.284]",2.042,-1.718,0.090
refined,tt,-1.030,"[-1.757, -0.303]",0.727,-2.828,0.006
refined,c,-4.956,"[-8.299, -1.614]",3.343,-2.960,0.004
refined,s,-2.688,"[-4.423, -0.954]",1.735,-3.093,0.003
refined,k0,-0.177,"[-1.554, 1.2]",1.377,-0.256,0.798
refined,k1,-0.299,"[-1.64, 1.043]",1.341,-0.444,0.658
refined,k2,-0.089,"[-0.908, 0.729]",0.818,-0.218,0.828
refined,k3,-0.743,"[-1.99, 0.505]",1.248,-1.188,0.239
refined,k4,0.134,"[-0.721, 0.989]",0.855,0.314,0.755
refined,k5,-0.124,"[-1.189, 0.941]",1.065,-0.233,0.817
