stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,69.142,2.023,0.000,76,0,9,4675855754.363,454506478.210
refined,81.680,2.023,0.000,76,0,9,4675855754.363,390567936.526
