stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,30.232,2.023,0.000,76,0,9,2931918915.894,579316474.389
refined,69.179,2.023,0.000,76,0,9,2931918915.894,284854368.943
