stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,24.551,1.727,0.000,76,0,9,3085871406.912,717984794.612
refined,73.059,1.727,0.000,76,0,9,3085871406.912,285359954.837
