stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,22.109,1.727,0.000,76,0,9,3081423359.105,776209692.345
refined,35.268,1.727,0.000,76,0,9,3081423359.105,537071397.476
