stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.692,-4.089,-1.198,1.599,-0.329,-0.505,-0.799,-0.563,1.911,7388237722.456,-0.169
norefined,2,0.200,-4.121,-1.245,1.575,-0.360,-0.542,-0.826,-0.580,1.932,3172626899.279,-0.049
norefined,3,-0.293,-4.122,-1.320,1.557,-0.378,-0.551,-0.844,-0.570,1.907,1509875509.436,0.071
norefined,4,-0.734,-4.062,-1.501,1.518,-0.335,-0.558,-0.830,-0.465,1.839,1252635969.729,0.181
norefined,5,-0.346,-4.081,-1.761,1.460,-0.278,-0.589,-0.866,-0.348,1.744,1169851716.907,0.085
norefined,6,-0.768,-3.998,-1.933,1.438,-0.212,-0.567,-0.828,-0.201,1.661,1086823629.012,0.192
norefined,7,-0.312,-4.033,-2.066,1.390,-0.150,-0.572,-0.865,-0.105,1.587,1029805159.855,0.077
norefined,8,-0.764,-3.953,-2.166,1.393,-0.090,-0.526,-0.815,0.022,1.517,987200861.375,0.193
norefined,9,-0.293,-3.984,-2.274,1.350,-0.039,-0.521,-0.846,0.098,1.450,958803665.479,0.074
norefined,10,-0.771,-3.922,-2.296,1.370,0.006,-0.469,-0.798,0.189,1.410,936198627.889,0.197
refined,11,-0.771,-3.922,-2.296,1.370,0.006,-0.469,-0.798,0.189,1.410,936198627.889,0.197
refined,12,0.358,0.363,0.283,-0.223,0.495,0.425,0.436,-0.141,-0.674,8028294930.752,0.986
refined,13,-0.895,-1.576,-0.904,0.822,-0.650,-0.645,-1.015,0.297,1.494,2173526543.755,0.568
refined,14,1.728,2.093,0.769,-2.041,1.412,1.104,2.283,-0.255,-2.103,10769924267.347,0.826
refined,15,-13.602,-19.826,-5.754,15.093,-7.186,-5.492,-17.293,2.177,20.040,3379378411.570,0.686
refined,16,86.032,114.241,26.530,-80.878,51.342,33.145,118.073,-13.921,-136.393,11447718390.370,0.753
refined,17,-906.532,-9146.500,-4188.037,10662.521,4096.807,-1255.831,-908.235,-2801.923,-1622.890,2088727095.677,0.099
refined,18,-952.766,-9226.209,-4422.322,10512.812,4132.144,-1175.355,-973.018,-2744.706,-1563.643,2042561100.852,0.103
refined,19,-959.891,-9227.620,-4417.965,10511.422,4135.520,-1175.729,-977.249,-2739.084,-1570.626,2070312932.338,0.104
refined,20,-959.193,-9227.481,-4418.392,10511.558,4135.189,-1175.692,-976.835,-2739.635,-1569.942,2070312931.818,0.104
