stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.692,-4.089,-1.198,1.599,-0.329,-0.505,-0.799,-0.563,1.911,4607129938.122,-0.169
norefined,2,0.226,-4.140,-1.289,1.531,-0.404,-0.566,-0.863,-0.610,1.876,2251747933.514,-0.055
norefined,3,-0.244,-4.152,-1.412,1.473,-0.453,-0.596,-0.905,-0.619,1.802,1121419443.604,0.059
norefined,4,-0.646,-4.132,-1.632,1.363,-0.470,-0.644,-0.924,-0.584,1.649,698527880.768,0.156
norefined,5,-0.843,-4.107,-1.951,1.188,-0.469,-0.690,-0.950,-0.473,1.397,489193417.755,0.205
norefined,6,-0.708,-4.110,-2.279,0.996,-0.469,-0.662,-0.943,-0.373,1.121,336120907.686,0.172
norefined,7,-0.853,-4.104,-2.508,0.828,-0.499,-0.529,-0.890,-0.264,0.782,238501723.897,0.208
norefined,8,-0.688,-4.192,-2.628,0.630,-0.521,-0.317,-0.833,-0.204,0.452,217835705.653,0.164
norefined,9,-1.146,-4.231,-2.479,0.623,-0.509,-0.206,-0.790,-0.163,0.483,239366947.963,0.271
norefined,10,-0.698,-4.284,-2.631,0.541,-0.520,-0.172,-0.787,-0.169,0.359,199322882.639,0.163
refined,11,-0.698,-4.284,-2.631,0.541,-0.520,-0.172,-0.787,-0.169,0.359,199322882.639,0.163
refined,12,-1.062,-5.745,-2.790,-0.367,-0.780,0.138,-0.359,-0.144,0.070,110291032.992,0.185
refined,13,-1.242,-6.689,-3.227,-0.452,-0.883,0.295,-0.317,-0.054,0.151,106632380.220,0.186
refined,14,-1.177,-6.345,-3.077,-0.378,-0.801,0.303,-0.276,-0.056,0.141,106523667.033,0.185
refined,15,-1.230,-6.626,-3.207,-0.427,-0.848,0.323,-0.299,-0.062,0.152,106506611.918,0.186
refined,16,-1.191,-6.422,-3.113,-0.392,-0.814,0.310,-0.283,-0.059,0.144,106499430.200,0.185
refined,17,-1.219,-6.569,-3.180,-0.417,-0.838,0.320,-0.294,-0.061,0.150,106495274.351,0.186
refined,18,-1.199,-6.464,-3.132,-0.399,-0.821,0.313,-0.286,-0.060,0.146,106493319.254,0.186
refined,19,-1.214,-6.539,-3.166,-0.412,-0.834,0.318,-0.292,-0.061,0.149,106492251.712,0.186
refined,20,-1.203,-6.485,-3.142,-0.403,-0.825,0.315,-0.288,-0.060,0.146,106491727.842,0.186
