stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,35.598,2.023,0.000,76,0,9,2243010125.439,387940624.869
refined,85.168,2.023,0.000,76,0,9,2243010125.439,180298871.221
