stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,7.365,2.023,0.000,76,0,9,1862404696.276,936198627.892
refined,7.365,2.023,0.000,76,0,9,1862404696.276,936198627.892
