stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,136.054,2.023,0.000,76,0,9,3133909900.128,162582243.418
refined,207.858,2.023,0.000,76,0,9,3133909900.128,108360066.673
