stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.932,"[-1.447, -0.416]",0.515,-3.609,0.001
norefined,c,-6.860,"[-10.822, -2.899]",3.962,-3.456,0.001
norefined,s,-3.781,"[-5.825, -1.738]",2.044,-3.694,0.000
norefined,k0,0.259,"[-0.59, 1.108]",0.849,0.609,0.544
norefined,k1,-0.173,"[-0.943, 0.598]",0.771,-0.447,0.656
norefined,k2,-0.666,"[-1.366, 0.034]",0.700,-1.900,0.062
norefined,k3,0.498,"[-0.466, 1.462]",0.964,1.031,0.306
norefined,k4,-0.224,"[-0.899, 0.451]",0.675,-0.662,0.510
norefined,k5,0.674,"[0.143, 1.205]",0.531,2.534,0.014
refined,tt,-1.054,"[-1.445, -0.662]",0.391,-5.374,0.000
refined,c,-6.132,"[-8.531, -3.733]",2.399,-5.102,0.000
refined,s,-3.186,"[-4.38, -1.993]",1.193,-5.328,0.000
refined,k0,0.226,"[-0.362, 0.814]",0.588,0.767,0.446
refined,k1,0.054,"[-0.5, 0.609]",0.555,0.196,0.846
refined,k2,-0.240,"[-0.716, 0.236]",0.476,-1.005,0.319
refined,k3,-0.030,"[-0.635, 0.576]",0.605,-0.097,0.923
refined,k4,0.130,"[-0.329, 0.589]",0.459,0.563,0.575
refined,k5,0.215,"[-0.185, 0.616]",0.400,1.075,0.286
