attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.026,"[-1.467, -0.586]",0.441,-3.883,0.000,89,0.150,219070812.932,0.152,-1.000,-0.026,0,0,fn
c,-6.150,"[-8.938, -3.362]",2.788,-3.679,0.000,89,0.150,219070812.932,0.152,-6.000,-0.150,0,0,fn
s,-2.945,"[-4.194, -1.695]",1.249,-3.931,0.000,89,0.150,219070812.932,0.152,-3.000,0.055,0,0,fn
k0,0.429,"[-0.215, 1.074]",0.645,1.110,0.271,89,0.150,219070812.932,0.152,0.000,0.429,0,0,fp
k1,-0.462,"[-1.3, 0.377]",0.839,-0.919,0.362,89,0.150,219070812.932,0.152,0.000,-0.462,0,0,fp
k2,0.200,"[-0.186, 0.586]",0.386,0.865,0.390,89,0.150,219070812.932,0.152,0.000,0.200,0,0,fp
k3,0.367,"[-0.368, 1.103]",0.735,0.833,0.408,89,0.150,219070812.932,0.152,0.000,0.367,0,0,fp
k4,0.388,"[-0.586, 1.362]",0.974,0.664,0.509,89,0.150,219070812.932,0.152,0.000,0.388,0,0,fp
k5,0.089,"[-0.824, 1.003]",0.913,0.163,0.871,89,0.150,219070812.932,0.152,0.000,0.089,0,0,fp
vot,0.167,,,,,89,0.150,219070812.932,0.152,0.167,0.000,0,0,fn
tt,-0.734,"[-1.04, -0.429]",0.306,-4.007,0.000,89,0.200,342788682.772,0.191,-1.000,0.266,0,0,fn
c,-3.758,"[-5.47, -2.047]",1.711,-3.663,0.000,89,0.200,342788682.772,0.191,-6.000,2.242,0,0,fn
s,-2.518,"[-3.6, -1.436]",1.082,-3.880,0.000,89,0.200,342788682.772,0.191,-3.000,0.482,0,0,fn
k0,-0.641,"[-1.428, 0.147]",0.788,-1.356,0.180,89,0.200,342788682.772,0.191,0.000,-0.641,0,0,fp
k1,0.828,"[0.013, 1.642]",0.814,1.696,0.095,89,0.200,342788682.772,0.191,0.000,0.828,0,1,fp
k2,-0.454,"[-1.019, 0.11]",0.564,-1.343,0.184,89,0.200,342788682.772,0.191,0.000,-0.454,0,0,fp
k3,-0.632,"[-1.555, 0.291]",0.923,-1.143,0.257,89,0.200,342788682.772,0.191,0.000,-0.632,0,0,fp
k4,-0.204,"[-1.337, 0.929]",1.133,-0.300,0.765,89,0.200,342788682.772,0.191,0.000,-0.204,0,0,fp
k5,-0.324,"[-1.254, 0.606]",0.930,-0.581,0.563,89,0.200,342788682.772,0.191,0.000,-0.324,0,0,fp
vot,0.195,,,,,89,0.200,342788682.772,0.191,0.167,0.029,0,0,fn
tt,-1.616,"[-2.989, -0.243]",1.373,-1.963,0.054,89,0.250,465939383.140,0.221,-1.000,-0.616,0,0,fn
c,-9.889,"[-18.378, -1.401]",8.489,-1.943,0.056,89,0.250,465939383.140,0.221,-6.000,-3.889,0,0,fn
s,-4.300,"[-8.073, -0.527]",3.773,-1.901,0.062,89,0.250,465939383.140,0.221,-3.000,-1.300,0,0,fn
k0,0.399,"[-0.89, 1.689]",1.290,0.516,0.607,89,0.250,465939383.140,0.221,0.000,0.399,0,0,fp
k1,0.314,"[-1.8, 2.428]",2.114,0.248,0.805,89,0.250,465939383.140,0.221,0.000,0.314,0,0,fp
k2,0.265,"[-0.495, 1.026]",0.760,0.582,0.563,89,0.250,465939383.140,0.221,0.000,0.265,0,0,fp
k3,0.217,"[-1.299, 1.733]",1.516,0.239,0.812,89,0.250,465939383.140,0.221,0.000,0.217,0,0,fp
k4,-0.251,"[-2.561, 2.059]",2.310,-0.181,0.857,89,0.250,465939383.140,0.221,0.000,-0.251,0,0,fp
k5,0.495,"[-1.551, 2.541]",2.046,0.404,0.688,89,0.250,465939383.140,0.221,0.000,0.495,0,0,fp
vot,0.163,,,,,89,0.250,465939383.140,0.221,0.167,-0.003,0,0,fn
