stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,67.233,1.727,0.000,0,9,3388576050.404,337800383.004,76
refined,107.706,1.727,0.000,0,9,3388576050.404,219070812.932,76
