stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.495,-6.985,-4.732,-1.900,1.696,1.651,-1.918,-1.859,0.539,5011347885.209,-0.071
norefined,2,0.026,-7.026,-4.732,-1.978,1.614,1.554,-1.957,-1.884,0.475,2974096418.342,-0.004
norefined,3,-0.453,-7.063,-4.704,-2.026,1.529,1.486,-1.998,-1.877,0.427,2139973333.563,0.064
norefined,4,-0.934,-7.087,-4.666,-2.039,1.468,1.447,-1.989,-1.810,0.346,1606053371.023,0.132
norefined,5,-1.401,-7.126,-4.554,-2.046,1.401,1.440,-1.951,-1.713,0.293,1089143273.385,0.197
norefined,6,-1.854,-7.168,-4.394,-2.047,1.342,1.396,-1.908,-1.616,0.278,671598356.611,0.259
norefined,7,-2.210,-7.281,-4.174,-2.051,1.222,1.304,-1.791,-1.459,0.248,612743885.586,0.304
norefined,8,-1.807,-7.398,-4.266,-2.044,1.200,1.232,-1.636,-1.289,0.164,500508373.473,0.244
norefined,9,-2.096,-7.529,-4.060,-2.041,1.062,1.107,-1.475,-1.081,0.108,500889189.276,0.278
norefined,10,-1.625,-7.589,-4.180,-2.030,1.091,1.099,-1.415,-1.019,0.072,414262300.915,0.214
refined,11,-1.625,-7.589,-4.180,-2.030,1.091,1.099,-1.415,-1.019,0.072,414262300.915,0.214
refined,12,-0.284,-2.659,-1.198,0.887,-0.071,-0.435,0.306,1.376,0.175,1651546698.540,0.107
refined,13,-0.312,-2.025,-0.871,0.210,-0.033,0.097,-0.232,0.259,-0.054,235012461.351,0.154
refined,14,-0.523,-3.260,-1.523,0.302,-0.016,0.141,-0.336,0.308,-0.146,135799482.893,0.160
refined,15,-0.852,-4.985,-2.473,0.022,0.095,0.239,-0.285,0.334,-0.153,96272441.827,0.171
refined,16,-1.104,-6.253,-3.157,-0.352,0.340,0.224,-0.220,0.353,-0.110,88013726.365,0.176
refined,17,-1.175,-6.634,-3.380,-0.441,0.372,0.204,-0.223,0.372,-0.066,87517278.886,0.177
refined,18,-1.186,-6.689,-3.413,-0.454,0.373,0.204,-0.225,0.376,-0.057,87507383.797,0.177
refined,19,-1.187,-6.696,-3.417,-0.456,0.373,0.204,-0.225,0.377,-0.056,87507217.137,0.177
refined,20,-1.187,-6.697,-3.417,-0.456,0.373,0.205,-0.225,0.377,-0.056,87507214.385,0.177
