stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.495,-6.985,-4.732,-1.900,1.696,1.651,-1.918,-1.859,0.539,5002324454.511,-0.071
norefined,2,0.027,-7.026,-4.733,-1.979,1.615,1.552,-1.955,-1.885,0.476,2970666417.129,-0.004
norefined,3,-0.452,-7.063,-4.704,-2.029,1.530,1.480,-1.995,-1.882,0.427,2170072057.147,0.064
norefined,4,-0.932,-7.087,-4.666,-2.046,1.469,1.430,-1.982,-1.817,0.344,1643147987.930,0.131
norefined,5,-1.399,-7.124,-4.555,-2.056,1.400,1.416,-1.938,-1.727,0.288,1112495940.158,0.196
norefined,6,-1.853,-7.165,-4.399,-2.057,1.333,1.381,-1.886,-1.632,0.265,694970494.772,0.259
norefined,7,-2.182,-7.289,-4.204,-2.049,1.205,1.294,-1.723,-1.450,0.198,677286908.360,0.299
norefined,8,-1.740,-7.375,-4.318,-2.036,1.204,1.256,-1.601,-1.353,0.109,558353598.299,0.236
norefined,9,-2.071,-7.491,-4.125,-2.020,1.078,1.160,-1.440,-1.169,0.039,560224940.720,0.276
norefined,10,-1.598,-7.552,-4.241,-2.011,1.099,1.153,-1.374,-1.124,-0.015,467089569.456,0.212
refined,11,-1.598,-7.552,-4.241,-2.011,1.099,1.153,-1.374,-1.124,-0.015,467089569.456,0.212
refined,12,-0.207,-2.528,-0.895,1.045,0.075,-0.357,0.657,1.010,-0.389,1845107332.779,0.082
refined,13,-0.282,-1.865,-0.728,0.133,0.167,0.128,-0.129,0.136,-0.103,270937512.253,0.151
refined,14,-0.422,-2.794,-1.183,0.321,0.196,0.146,-0.097,0.133,-0.268,179308779.966,0.151
refined,15,-0.655,-4.145,-1.881,0.278,0.289,0.217,0.022,0.096,-0.430,129301231.105,0.158
refined,16,-0.902,-5.399,-2.567,0.013,0.460,0.243,0.149,0.063,-0.489,113331900.211,0.167
refined,17,-1.015,-5.954,-2.888,-0.097,0.526,0.212,0.164,0.051,-0.466,111579168.930,0.170
refined,18,-1.032,-6.033,-2.941,-0.118,0.523,0.207,0.161,0.046,-0.443,111504056.933,0.171
refined,19,-1.035,-6.046,-2.950,-0.122,0.523,0.206,0.162,0.045,-0.439,111501745.085,0.171
refined,20,-1.036,-6.048,-2.951,-0.123,0.523,0.206,0.162,0.045,-0.438,111501675.899,0.171
