stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,35.544,2.023,0.000,76,0,9,2697244402.699,467089569.456
refined,172.638,2.023,0.000,76,0,9,2697244402.699,111501675.900
