stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,33.063,2.023,0.000,76,0,9,2845897774.808,523017482.455
refined,147.782,2.023,0.000,76,0,9,2845897774.808,136485570.443
