stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.393,-5.421,-1.806,-1.708,-0.843,-0.343,1.769,-1.296,-0.574,2313524124.202,-0.072
norefined,2,-0.103,-5.435,-1.829,-1.711,-0.878,-0.374,1.750,-1.294,-0.609,1245677146.489,0.019
norefined,3,-0.575,-5.445,-1.884,-1.638,-0.898,-0.414,1.697,-1.195,-0.549,853089806.852,0.106
norefined,4,-1.017,-5.453,-1.902,-1.509,-0.874,-0.418,1.643,-1.066,-0.414,622433362.356,0.186
norefined,5,-0.880,-5.592,-2.008,-1.278,-0.738,-0.439,1.522,-0.829,-0.175,478900165.103,0.157
norefined,6,-1.177,-5.618,-2.057,-1.080,-0.648,-0.411,1.429,-0.584,0.031,410818868.438,0.210
norefined,7,-0.749,-5.707,-2.189,-0.973,-0.580,-0.453,1.347,-0.475,0.101,353284386.832,0.131
norefined,8,-1.180,-5.679,-2.195,-0.833,-0.530,-0.410,1.308,-0.320,0.218,312922243.560,0.208
norefined,9,-0.732,-5.750,-2.328,-0.752,-0.475,-0.454,1.225,-0.238,0.251,268173364.031,0.127
norefined,10,-1.180,-5.713,-2.326,-0.620,-0.425,-0.403,1.194,-0.110,0.337,249626163.102,0.207
refined,11,-1.180,-5.713,-2.326,-0.620,-0.425,-0.403,1.194,-0.110,0.337,249626163.102,0.207
refined,12,-0.446,-3.828,-1.872,0.422,0.877,0.964,-0.555,0.350,-0.810,347502983.284,0.116
refined,13,-0.725,-4.523,-2.001,0.043,0.395,0.331,-0.032,0.327,-0.217,74789248.013,0.160
refined,14,-0.999,-6.041,-2.741,-0.019,0.487,0.440,-0.030,0.448,-0.511,62075878.927,0.165
refined,15,-1.070,-6.516,-3.003,-0.066,0.503,0.486,0.002,0.510,-0.550,61082919.080,0.164
refined,16,-1.094,-6.685,-3.093,-0.086,0.520,0.498,0.009,0.534,-0.564,60994971.671,0.164
refined,17,-1.102,-6.739,-3.122,-0.093,0.527,0.501,0.011,0.542,-0.568,60986964.391,0.164
refined,18,-1.104,-6.755,-3.130,-0.095,0.529,0.502,0.012,0.545,-0.569,60986244.959,0.164
refined,19,-1.105,-6.760,-3.133,-0.096,0.529,0.503,0.012,0.545,-0.570,60986180.596,0.164
refined,20,-1.105,-6.761,-3.134,-0.096,0.529,0.503,0.012,0.546,-0.570,60986174.843,0.163
