stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,23.422,1.857,0.000,0,9,1390439367.622,168150563.561,38
refined,97.435,1.857,0.000,0,9,1390439367.622,44510612.504,38
