stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,112.494,2.023,0.000,0,9,2876681917.549,178552906.789,76
refined,285.611,2.023,0.000,0,9,2876681917.549,73075825.786,76
