stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,47.535,1.727,0.000,76,0,9,3203374303.794,433752628.734
refined,57.766,1.727,0.000,76,0,9,3203374303.794,365698949.647
