stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,16.788,2.023,0.000,0,9,2332343668.080,716505437.524,76
refined,61.534,2.023,0.000,0,9,2332343668.080,251716217.985,76
