stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,60.111,2.023,0.000,0,9,4153086326.848,457659813.087,76
refined,72.419,2.023,0.000,0,9,4153086326.848,387126250.162,76
