stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,27.272,1.727,0.000,76,0,9,3372638000.981,723206985.605
refined,36.646,1.727,0.000,76,0,9,3372638000.981,569458582.129
