stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.133,-5.291,-4.345,-1.922,-1.659,1.166,1.235,1.792,0.378,1337132106.055,1584,0,0,0.025
norefined,2,-0.531,-5.446,-4.241,-1.990,-1.564,1.022,1.116,1.703,0.402,965607139.368,1584,0,0,0.098
norefined,3,-0.916,-5.574,-4.099,-2.012,-1.415,0.885,0.999,1.664,0.494,652266281.024,1584,0,0,0.164
norefined,4,-1.240,-5.732,-3.921,-2.034,-1.282,0.706,0.846,1.578,0.580,448090421.831,1584,0,0,0.216
norefined,5,-1.330,-5.975,-3.736,-2.041,-1.155,0.478,0.660,1.365,0.606,340692950.180,1584,0,0,0.223
norefined,6,-1.119,-6.196,-3.653,-2.022,-1.008,0.335,0.561,1.054,0.573,266887525.173,1584,0,0,0.181
norefined,7,-1.163,-6.387,-3.530,-1.944,-0.838,0.211,0.361,0.732,0.534,212175059.411,1584,0,0,0.182
norefined,8,-1.046,-6.548,-3.466,-1.768,-0.670,0.134,0.174,0.416,0.454,172926424.241,1584,0,0,0.160
norefined,9,-1.362,-6.614,-3.401,-1.521,-0.484,0.133,-0.006,0.299,0.446,161795870.533,1584,0,0,0.206
norefined,10,-0.929,-6.681,-3.478,-1.402,-0.403,0.107,0.019,0.129,0.405,150456422.899,1584,0,0,0.139
refined,11,-0.929,-6.681,-3.478,-1.402,-0.403,0.107,0.019,0.129,0.405,150456422.899,1584,0,0,0.139
refined,12,-1.046,-5.886,-2.953,0.107,-0.091,0.007,0.047,-0.218,0.186,101773737.884,1584,0,0,0.178
refined,13,-1.178,-7.283,-3.747,-0.172,-0.095,0.065,-0.084,-0.081,0.204,93763073.713,1584,0,0,0.162
refined,14,-1.228,-7.606,-3.916,-0.163,-0.111,0.046,-0.101,-0.071,0.191,93597897.209,1584,0,0,0.161
refined,15,-1.229,-7.609,-3.921,-0.156,-0.112,0.039,-0.105,-0.068,0.190,93594619.009,1584,0,0,0.162
refined,16,-1.230,-7.615,-3.925,-0.156,-0.111,0.038,-0.106,-0.068,0.190,93594494.549,1584,0,0,0.161
refined,17,-1.230,-7.614,-3.925,-0.156,-0.111,0.038,-0.106,-0.068,0.190,93594488.756,1584,0,0,0.161
refined,18,-1.230,-7.615,-3.925,-0.156,-0.111,0.038,-0.107,-0.068,0.190,93594488.407,1584,0,0,0.161
refined,19,-1.230,-7.615,-3.925,-0.156,-0.111,0.038,-0.107,-0.068,0.190,93594488.376,1584,0,0,0.161
refined,20,-1.230,-7.615,-3.925,-0.156,-0.111,0.038,-0.107,-0.068,0.190,93594488.372,1584,0,0,0.161
