stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.929,"[-1.325, -0.534]",0.395,-4.693,0.000
norefined,c,-6.681,"[-9.935, -3.427]",3.254,-4.098,0.000
norefined,s,-3.478,"[-5.065, -1.89]",1.588,-4.372,0.000
norefined,k0,-1.402,"[-2.362, -0.441]",0.961,-2.911,0.005
norefined,k1,-0.403,"[-1.031, 0.226]",0.629,-1.278,0.206
norefined,k2,0.107,"[-0.494, 0.707]",0.600,0.355,0.724
norefined,k3,0.019,"[-0.468, 0.507]",0.487,0.079,0.937
norefined,k4,0.129,"[-0.407, 0.665]",0.536,0.481,0.632
norefined,k5,0.405,"[-0.192, 1.001]",0.596,1.355,0.180
refined,tt,-1.230,"[-1.591, -0.868]",0.362,-6.785,0.000
refined,c,-7.615,"[-10.227, -5.002]",2.612,-5.818,0.000
refined,s,-3.925,"[-5.213, -2.637]",1.288,-6.085,0.000
refined,k0,-0.156,"[-0.765, 0.453]",0.609,-0.511,0.611
refined,k1,-0.111,"[-0.636, 0.414]",0.525,-0.422,0.675
refined,k2,0.038,"[-0.447, 0.523]",0.485,0.156,0.876
refined,k3,-0.107,"[-0.552, 0.339]",0.445,-0.478,0.635
refined,k4,-0.068,"[-0.489, 0.353]",0.421,-0.321,0.749
refined,k5,0.190,"[-0.32, 0.699]",0.510,0.742,0.460
