stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,62.048,2.023,0.000,0,9,3859474561.278,413450092.277,76
refined,87.388,2.023,0.000,0,9,3859474561.278,302973392.235,76
