stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.150,"[-2.102, -0.197]",0.952,-2.410,0.019
norefined,c,-7.805,"[-14.06, -1.55]",6.255,-2.491,0.015
norefined,s,-3.426,"[-6.259, -0.593]",2.833,-2.414,0.019
norefined,k0,-0.221,"[-1.14, 0.698]",0.919,-0.480,0.633
norefined,k1,-0.588,"[-1.662, 0.486]",1.074,-1.093,0.278
norefined,k2,-0.263,"[-1.365, 0.838]",1.102,-0.477,0.635
norefined,k3,0.729,"[-0.492, 1.949]",1.221,1.191,0.238
norefined,k4,0.485,"[-0.583, 1.553]",1.068,0.906,0.368
norefined,k5,-1.314,"[-2.549, -0.079]",1.235,-2.124,0.037
refined,tt,-0.984,"[-1.354, -0.614]",0.370,-5.307,0.000
refined,c,-5.307,"[-7.538, -3.076]",2.231,-4.749,0.000
refined,s,-2.657,"[-3.674, -1.64]",1.017,-5.214,0.000
refined,k0,-0.001,"[-0.507, 0.506]",0.506,-0.002,0.998
refined,k1,0.046,"[-0.463, 0.556]",0.510,0.181,0.857
refined,k2,-0.023,"[-0.622, 0.577]",0.599,-0.076,0.940
refined,k3,-0.084,"[-0.672, 0.505]",0.588,-0.283,0.778
refined,k4,-0.131,"[-0.729, 0.467]",0.598,-0.436,0.664
refined,k5,-0.211,"[-0.723, 0.3]",0.512,-0.824,0.413
