attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.036,"[-1.491, -0.582]",0.455,-3.798,0.000,67.067,ngd,10,223134806.771,0.153,-1.000,-0.036,0,0,fn
c,-6.661,"[-9.603, -3.719]",2.942,-3.772,0.000,67.067,ngd,10,223134806.771,0.153,-6.000,-0.661,0,0,fn
s,-4.707,"[-6.655, -2.759]",1.948,-4.025,0.000,67.067,ngd,10,223134806.771,0.153,-3.000,-1.707,0,0,fn
vot,0.156,,,,,67.067,ngd,10,223134806.771,0.153,0.167,-0.011,0,0,fn
tt,-3.460,"[-5.274, -1.647]",1.814,-3.178,0.002,79.823,lm,10,211712865.870,0.149,-1.000,-2.460,0,0,fn
c,-18.157,"[-28.008, -8.307]",9.851,-3.071,0.003,79.823,lm,10,211712865.870,0.149,-6.000,-12.157,0,0,fn
s,-9.373,"[-14.382, -4.365]",5.009,-3.118,0.003,79.823,lm,10,211712865.870,0.149,-3.000,-6.373,0,0,fn
vot,0.191,,,,,79.823,lm,10,211712865.870,0.149,0.167,0.024,0,0,fn
tt,-2.882,"[-4.196, -1.568]",1.314,-3.655,0.000,125.177,ngd+lm,10,203998336.556,0.147,-1.000,-1.882,0,0,fn
c,-17.113,"[-25.042, -9.184]",7.929,-3.596,0.001,125.177,ngd+lm,10,203998336.556,0.147,-6.000,-11.113,0,0,fn
s,-9.880,"[-14.392, -5.367]",4.513,-3.647,0.000,125.177,ngd+lm,10,203998336.556,0.147,-3.000,-6.880,0,0,fn
vot,0.168,,,,,125.177,ngd+lm,10,203998336.556,0.147,0.167,0.002,0,0,fn
