stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.969,"[-1.602, -0.337]",0.633,-3.058,0.003
norefined,c,-5.737,"[-9.264, -2.21]",3.527,-3.246,0.002
norefined,s,-3.122,"[-5.172, -1.072]",2.050,-3.039,0.003
norefined,k0,0.955,"[-0.009, 1.918]",0.963,1.978,0.052
norefined,k1,1.604,"[0.387, 2.821]",1.217,2.631,0.011
norefined,k2,-1.008,"[-2.022, 0.005]",1.014,-1.985,0.051
norefined,k3,0.087,"[-1.106, 1.279]",1.193,0.145,0.885
norefined,k4,-1.152,"[-2.75, 0.447]",1.598,-1.438,0.155
norefined,k5,-1.212,"[-2.902, 0.478]",1.690,-1.432,0.157
refined,tt,-1.171,"[-1.667, -0.675]",0.496,-4.710,0.000
refined,c,-5.942,"[-8.561, -3.323]",2.619,-4.528,0.000
refined,s,-3.355,"[-4.812, -1.898]",1.457,-4.597,0.000
refined,k0,0.093,"[-0.478, 0.665]",0.571,0.326,0.746
refined,k1,0.509,"[-0.1, 1.118]",0.609,1.669,0.100
refined,k2,-0.007,"[-0.64, 0.626]",0.633,-0.021,0.983
refined,k3,-0.352,"[-1.133, 0.429]",0.781,-0.900,0.371
refined,k4,-0.200,"[-1.18, 0.78]",0.980,-0.407,0.685
refined,k5,-0.618,"[-1.888, 0.652]",1.270,-0.971,0.335
