stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.247,"[-2.872, 0.377]",1.625,-1.281,0.205
norefined,c,-7.290,"[-15.267, 0.687]",7.977,-1.524,0.132
norefined,s,-2.377,"[-5.157, 0.402]",2.779,-1.426,0.158
norefined,k0,-1.113,"[-2.666, 0.44]",1.553,-1.196,0.236
norefined,k1,0.163,"[-1.568, 1.894]",1.731,0.157,0.876
norefined,k2,0.557,"[-1.236, 2.35]",1.793,0.518,0.606
norefined,k3,-0.157,"[-1.66, 1.346]",1.503,-0.174,0.862
norefined,k4,0.288,"[-1.123, 1.7]",1.412,0.341,0.734
norefined,k5,-0.451,"[-2.568, 1.665]",2.117,-0.356,0.723
refined,tt,-6.870,"[-24.566, 10.825]",17.695,-0.648,0.519
refined,c,-35.453,"[-120.546, 49.64]",85.093,-0.695,0.490
refined,s,-13.905,"[-47.187, 19.378]",33.283,-0.697,0.488
refined,k0,-5.072,"[-21.606, 11.462]",16.534,-0.512,0.611
refined,k1,4.780,"[-8.077, 17.638]",12.858,0.620,0.537
refined,k2,3.508,"[-9.584, 16.6]",13.092,0.447,0.656
refined,k3,-3.730,"[-11.884, 4.424]",8.154,-0.763,0.448
refined,k4,-4.153,"[-17.322, 9.016]",13.169,-0.526,0.601
refined,k5,-5.067,"[-21.829, 11.695]",16.762,-0.504,0.616
