stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.041,-7.064,-2.068,-0.694,0.822,1.899,-0.069,1.135,-0.170,2807618240.614,1584,0,0,0.006
norefined,2,-0.518,-7.068,-2.118,-0.757,0.782,1.832,-0.138,1.075,-0.199,1623308031.903,1584,0,0,0.073
norefined,3,-0.873,-7.089,-2.209,-0.913,0.664,1.597,-0.197,0.940,-0.223,1369025821.023,1584,0,0,0.123
norefined,4,-0.898,-7.164,-2.283,-1.078,0.469,1.238,-0.213,0.737,-0.275,1202093498.547,1584,0,0,0.125
norefined,5,-1.138,-7.199,-2.322,-1.159,0.308,0.892,-0.191,0.553,-0.326,1127140629.894,1584,0,0,0.158
norefined,6,-0.715,-7.285,-2.381,-1.151,0.230,0.734,-0.164,0.418,-0.426,1182237595.947,1584,0,0,0.098
norefined,7,-1.209,-7.247,-2.354,-1.146,0.215,0.684,-0.170,0.401,-0.399,1096405269.971,1584,0,0,0.167
norefined,8,-0.752,-7.331,-2.406,-1.121,0.168,0.585,-0.147,0.299,-0.488,1153280103.628,1584,0,0,0.103
norefined,9,-1.247,-7.290,-2.377,-1.113,0.163,0.557,-0.157,0.288,-0.451,1078982915.756,1584,0,0,0.171
norefined,10,-0.780,-7.373,-2.426,-1.082,0.129,0.483,-0.137,0.202,-0.536,1136624078.884,1584,0,0,0.106
refined,11,-1.247,-7.290,-2.377,-1.113,0.163,0.557,-0.157,0.288,-0.451,1078982915.756,1584,0,0,0.171
refined,12,-1.908,-11.212,-4.116,-1.185,0.760,0.507,-0.993,-0.552,-1.090,979379395.822,1584,0,0,0.170
refined,13,-3.532,-19.239,-7.386,-2.358,1.860,1.489,-1.959,-1.717,-2.422,957562314.984,1584,0,0,0.184
refined,14,-6.870,-35.453,-13.905,-5.072,4.780,3.508,-3.730,-4.153,-5.067,946598770.846,1584,0,0,0.194
refined,15,-4.825,-24.426,-10.181,-2.416,3.243,0.997,-1.858,-1.235,-4.245,982847445.126,1584,0,0,0.198
refined,16,-9.001,-47.487,-17.949,-7.168,6.591,4.755,-5.871,-6.218,-5.443,964194428.456,1584,0,0,0.190
refined,17,8.233,43.452,14.907,9.762,-4.696,-8.331,6.759,9.893,3.271,14023265982.710,1584,0,0,0.189
refined,18,-63.191,-330.720,-121.271,-66.517,45.639,72.745,-47.808,-78.678,-31.666,1232003714.166,1584,0,0,0.191
refined,19,-1310.053,-6463.519,-2380.346,-1261.939,846.901,1099.946,-657.066,-1131.807,-987.839,1267930365.697,1584,0,0,0.203
refined,20,-1295.462,-6443.873,-2380.346,-1138.454,1049.118,1186.553,-581.756,-1180.210,-1016.027,1284762137.881,1584,0,0,0.201
