stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,23.777,1.727,0.000,0,9,4525177445.402,1078982915.755,76
refined,28.143,1.727,0.000,0,9,4525177445.402,946598770.845,76
