stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,30.715,1.727,0.000,0,9,2795575847.909,545381303.892,76
refined,43.042,1.727,0.000,0,9,2795575847.909,412216875.851,76
