stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.324,"[-2.495, -0.153]",1.171,-1.886,0.064
norefined,c,-7.089,"[-12.569, -1.609]",5.480,-2.158,0.035
norefined,s,-2.616,"[-4.748, -0.485]",2.132,-2.047,0.045
norefined,k0,-0.939,"[-1.903, 0.024]",0.963,-1.627,0.109
norefined,k1,0.103,"[-1.035, 1.242]",1.138,0.152,0.880
norefined,k2,0.720,"[-0.573, 2.013]",1.293,0.929,0.356
norefined,k3,0.039,"[-0.936, 1.013]",0.975,0.066,0.947
norefined,k4,0.155,"[-0.809, 1.119]",0.964,0.268,0.790
norefined,k5,-0.468,"[-1.988, 1.053]",1.521,-0.513,0.610
refined,tt,-0.911,"[-1.447, -0.375]",0.536,-2.835,0.006
refined,c,-5.459,"[-8.164, -2.754]",2.705,-3.366,0.001
refined,s,-2.463,"[-3.852, -1.073]",1.389,-2.956,0.004
refined,k0,0.052,"[-0.541, 0.645]",0.593,0.145,0.885
refined,k1,0.139,"[-0.651, 0.93]",0.791,0.294,0.770
refined,k2,0.207,"[-0.412, 0.827]",0.619,0.558,0.579
refined,k3,0.100,"[-0.74, 0.941]",0.840,0.199,0.843
refined,k4,-0.434,"[-1.049, 0.182]",0.615,-1.175,0.244
refined,k5,-0.295,"[-1.217, 0.628]",0.922,-0.533,0.596
