attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.911,"[-1.447, -0.375]",0.536,-2.835,0.006,38,0.200,412216875.851,0.198,-1.000,0.089,0,0,fn
c,-5.459,"[-8.164, -2.754]",2.705,-3.366,0.001,38,0.200,412216875.851,0.198,-6.000,0.541,0,0,fn
s,-2.463,"[-3.852, -1.073]",1.389,-2.956,0.004,38,0.200,412216875.851,0.198,-3.000,0.537,0,0,fn
k0,0.052,"[-0.541, 0.645]",0.593,0.145,0.885,38,0.200,412216875.851,0.198,0.000,0.052,0,0,fp
k1,0.139,"[-0.651, 0.93]",0.791,0.294,0.770,38,0.200,412216875.851,0.198,0.000,0.139,0,0,fp
k2,0.207,"[-0.412, 0.827]",0.619,0.558,0.579,38,0.200,412216875.851,0.198,0.000,0.207,0,0,fp
k3,0.100,"[-0.74, 0.941]",0.840,0.199,0.843,38,0.200,412216875.851,0.198,0.000,0.100,0,0,fp
k4,-0.434,"[-1.049, 0.182]",0.615,-1.175,0.244,38,0.200,412216875.851,0.198,0.000,-0.434,0,0,fp
k5,-0.295,"[-1.217, 0.628]",0.922,-0.533,0.596,38,0.200,412216875.851,0.198,0.000,-0.295,0,0,fp
vot,0.167,,,,,38,0.200,412216875.851,0.198,0.167,0.000,0,0,fn
tt,-7.729,"[-20.804, 5.346]",13.075,-0.986,0.328,38,0.300,627896274.316,0.269,-1.000,-6.729,1,0,fn
c,-34.533,"[-89.194, 20.127]",54.660,-1.054,0.296,38,0.300,627896274.316,0.269,-6.000,-28.533,1,0,fn
s,-20.521,"[-52.627, 11.584]",32.106,-1.066,0.290,38,0.300,627896274.316,0.269,-3.000,-17.521,1,0,fn
k0,-0.880,"[-4.72, 2.961]",3.840,-0.382,0.704,38,0.300,627896274.316,0.269,0.000,-0.880,0,0,fp
k1,-4.711,"[-15.185, 5.763]",10.474,-0.750,0.456,38,0.300,627896274.316,0.269,0.000,-4.711,0,0,fp
k2,2.988,"[-4.117, 10.094]",7.105,0.702,0.485,38,0.300,627896274.316,0.269,0.000,2.988,0,0,fp
k3,2.998,"[-4.011, 10.006]",7.009,0.713,0.478,38,0.300,627896274.316,0.269,0.000,2.998,0,0,fp
k4,1.776,"[-2.222, 5.773]",3.997,0.741,0.461,38,0.300,627896274.316,0.269,0.000,1.776,0,0,fp
k5,-7.757,"[-23.965, 8.451]",16.208,-0.798,0.428,38,0.300,627896274.316,0.269,0.000,-7.757,0,0,fp
vot,0.224,,,,,38,0.300,627896274.316,0.269,0.167,0.057,0,0,fn
tt,-6.870,"[-24.566, 10.825]",17.695,-0.648,0.519,38,0.400,946598770.846,0.321,-1.000,-5.870,1,0,fn
c,-35.453,"[-120.546, 49.64]",85.093,-0.695,0.490,38,0.400,946598770.846,0.321,-6.000,-29.453,1,0,fn
s,-13.905,"[-47.187, 19.378]",33.283,-0.697,0.488,38,0.400,946598770.846,0.321,-3.000,-10.905,1,0,fn
k0,-5.072,"[-21.606, 11.462]",16.534,-0.512,0.611,38,0.400,946598770.846,0.321,0.000,-5.072,0,0,fp
k1,4.780,"[-8.077, 17.638]",12.858,0.620,0.537,38,0.400,946598770.846,0.321,0.000,4.780,0,0,fp
k2,3.508,"[-9.584, 16.6]",13.092,0.447,0.656,38,0.400,946598770.846,0.321,0.000,3.508,0,0,fp
k3,-3.730,"[-11.884, 4.424]",8.154,-0.763,0.448,38,0.400,946598770.846,0.321,0.000,-3.730,0,0,fp
k4,-4.153,"[-17.322, 9.016]",13.169,-0.526,0.601,38,0.400,946598770.846,0.321,0.000,-4.153,0,0,fp
k5,-5.067,"[-21.829, 11.695]",16.762,-0.504,0.616,38,0.400,946598770.846,0.321,0.000,-5.067,0,0,fp
vot,0.194,,,,,38,0.400,946598770.846,0.321,0.167,0.027,0,0,fn
