stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.330,"[-2.008, -0.652]",0.678,-3.273,0.002
norefined,c,-5.204,"[-7.907, -2.501]",2.703,-3.211,0.002
norefined,s,-3.117,"[-4.592, -1.642]",1.475,-3.525,0.001
norefined,k0,-0.040,"[-0.731, 0.65]",0.690,-0.098,0.922
norefined,k1,-0.757,"[-1.645, 0.131]",0.888,-1.422,0.160
norefined,k2,-0.341,"[-1.046, 0.364]",0.705,-0.807,0.422
norefined,k3,0.285,"[-0.523, 1.093]",0.808,0.588,0.558
norefined,k4,0.663,"[-0.017, 1.343]",0.680,1.627,0.108
norefined,k5,-0.551,"[-1.301, 0.198]",0.749,-1.228,0.224
refined,tt,-1.168,"[-1.603, -0.733]",0.435,-4.480,0.000
refined,c,-6.660,"[-9.365, -3.955]",2.705,-4.107,0.000
refined,s,-3.374,"[-4.574, -2.174]",1.200,-4.691,0.000
refined,k0,0.152,"[-0.37, 0.674]",0.522,0.485,0.629
refined,k1,-0.181,"[-0.838, 0.476]",0.657,-0.459,0.647
refined,k2,-0.088,"[-0.741, 0.566]",0.653,-0.224,0.824
refined,k3,-0.144,"[-0.759, 0.472]",0.615,-0.390,0.698
refined,k4,0.070,"[-0.391, 0.531]",0.461,0.254,0.800
refined,k5,-0.477,"[-1.085, 0.131]",0.608,-1.309,0.195
