stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.021,"[-1.762, -0.281]",0.741,-2.300,0.025
norefined,c,-5.189,"[-9.184, -1.194]",3.995,-2.166,0.034
norefined,s,-3.203,"[-5.315, -1.091]",2.112,-2.529,0.014
norefined,k0,0.005,"[-1.036, 1.046]",1.041,0.008,0.994
norefined,k1,-0.630,"[-1.854, 0.593]",1.223,-0.859,0.393
norefined,k2,-0.635,"[-1.819, 0.549]",1.184,-0.895,0.374
norefined,k3,0.335,"[-0.769, 1.439]",1.104,0.507,0.614
norefined,k4,0.832,"[-0.227, 1.89]",1.058,1.311,0.194
norefined,k5,-0.339,"[-1.489, 0.812]",1.150,-0.491,0.625
refined,tt,-1.482,"[-2.614, -0.35]",1.132,-2.184,0.032
refined,c,-8.604,"[-15.041, -2.167]",6.437,-2.229,0.029
refined,s,-4.041,"[-7.088, -0.995]",3.047,-2.212,0.030
refined,k0,0.342,"[-0.776, 1.461]",1.119,0.510,0.611
refined,k1,0.932,"[-0.732, 2.595]",1.663,0.934,0.354
refined,k2,-1.811,"[-3.868, 0.246]",2.057,-1.469,0.147
refined,k3,-0.191,"[-1.448, 1.065]",1.257,-0.254,0.800
refined,k4,-0.043,"[-0.981, 0.896]",0.939,-0.076,0.940
refined,k5,-1.067,"[-2.75, 0.615]",1.682,-1.058,0.294
