stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,99.377,2.023,0.000,0,9,2716677518.911,189327373.221,76
refined,204.929,2.023,0.000,0,9,2716677518.911,95229331.333,76
