stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,51.667,2.023,0.000,76,0,9,4605750049.010,580046067.126
refined,67.773,2.023,0.000,76,0,9,4605750049.010,455843602.775
