stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,87.528,1.727,0.000,0,9,2727704650.167,213812475.914,76
refined,125.714,1.727,0.000,0,9,2727704650.167,152497150.183,76
