attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.782,"[-1.337, -0.228]",0.554,-2.354,0.022,8.697,ngd,4,387106341.728,0.200,-1.000,0.218,0,0,fn
c,-5.183,"[-8.786, -1.579]",3.603,-2.399,0.019,8.697,ngd,4,387106341.728,0.200,-6.000,0.817,0,0,fn
s,-2.243,"[-3.734, -0.752]",1.491,-2.509,0.015,8.697,ngd,4,387106341.728,0.200,-3.000,0.757,0,0,fn
k0,-0.737,"[-1.604, 0.129]",0.867,-1.419,0.161,8.697,ngd,4,387106341.728,0.200,0.000,-0.737,0,0,fp
k1,-1.262,"[-2.773, 0.25]",1.511,-1.392,0.168,8.697,ngd,4,387106341.728,0.200,0.000,-1.262,0,0,fp
k2,1.259,"[0.144, 2.374]",1.115,1.883,0.064,8.697,ngd,4,387106341.728,0.200,0.000,1.259,0,1,fp
k3,0.495,"[-0.281, 1.272]",0.776,1.065,0.291,8.697,ngd,4,387106341.728,0.200,0.000,0.495,0,0,fp
k4,-1.586,"[-2.917, -0.255]",1.331,-1.987,0.051,8.697,ngd,4,387106341.728,0.200,0.000,-1.586,0,1,fp
k5,-0.265,"[-0.828, 0.298]",0.563,-0.784,0.436,8.697,ngd,4,387106341.728,0.200,0.000,-0.265,0,0,fp
vot,0.151,,,,,8.697,ngd,4,387106341.728,0.200,0.167,-0.016,0,0,fn
tt,-2.593,"[-7.84, 2.654]",5.247,-0.824,0.413,8.961,lm,4,2266268440.580,0.483,-1.000,-1.593,1,0,fn
c,-4.493,"[-14.257, 5.272]",9.765,-0.767,0.446,8.961,lm,4,2266268440.580,0.483,-6.000,1.507,1,0,fn
s,-1.385,"[-5.442, 2.671]",4.056,-0.570,0.571,8.961,lm,4,2266268440.580,0.483,-3.000,1.615,1,0,fn
k0,-0.964,"[-3.76, 1.833]",2.797,-0.575,0.567,8.961,lm,4,2266268440.580,0.483,0.000,-0.964,0,0,fp
k1,-1.155,"[-5.745, 3.434]",4.589,-0.420,0.676,8.961,lm,4,2266268440.580,0.483,0.000,-1.155,0,0,fp
k2,1.797,"[-2.517, 6.111]",4.314,0.695,0.490,8.961,lm,4,2266268440.580,0.483,0.000,1.797,0,0,fp
k3,0.895,"[-2.776, 4.566]",3.671,0.407,0.685,8.961,lm,4,2266268440.580,0.483,0.000,0.895,0,0,fp
k4,-1.828,"[-5.474, 1.817]",3.645,-0.837,0.406,8.961,lm,4,2266268440.580,0.483,0.000,-1.828,0,0,fp
k5,0.118,"[-2.171, 2.407]",2.289,0.086,0.932,8.961,lm,4,2266268440.580,0.483,0.000,0.118,0,0,fp
vot,0.577,,,,,8.961,lm,4,2266268440.580,0.483,0.167,0.411,0,0,fn
tt,-0.888,"[-1.191, -0.585]",0.303,-4.887,0.000,17.681,ngd+lm,4,143728666.517,0.122,-1.000,0.112,0,0,fn
c,-4.943,"[-6.505, -3.38]",1.563,-5.275,0.000,17.681,ngd+lm,4,143728666.517,0.122,-6.000,1.057,0,0,fn
s,-2.497,"[-3.267, -1.728]",0.770,-5.412,0.000,17.681,ngd+lm,4,143728666.517,0.122,-3.000,0.503,0,0,fn
k0,0.197,"[-0.272, 0.667]",0.469,0.702,0.485,17.681,ngd+lm,4,143728666.517,0.122,0.000,0.197,0,0,fp
k1,1.225,"[0.385, 2.064]",0.839,2.433,0.018,17.681,ngd+lm,4,143728666.517,0.122,0.000,1.225,0,1,fp
k2,-0.689,"[-1.308, -0.071]",0.618,-1.859,0.067,17.681,ngd+lm,4,143728666.517,0.122,0.000,-0.689,0,1,fp
k3,-0.576,"[-1.097, -0.055]",0.521,-1.845,0.069,17.681,ngd+lm,4,143728666.517,0.122,0.000,-0.576,0,1,fp
k4,-0.190,"[-0.588, 0.208]",0.398,-0.796,0.429,17.681,ngd+lm,4,143728666.517,0.122,0.000,-0.190,0,0,fp
k5,0.308,"[-0.019, 0.634]",0.326,1.572,0.121,17.681,ngd+lm,4,143728666.517,0.122,0.000,0.308,0,0,fp
vot,0.180,,,,,17.681,ngd+lm,4,143728666.517,0.122,0.167,0.013,0,0,fn
