stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.598,-7.249,-3.777,1.080,0.212,0.005,0.329,0.375,-1.413,475897157.868,0.220
norefined,2,-1.141,-7.331,-3.831,0.991,0.129,-0.050,0.225,0.380,-1.464,560744863.690,0.156
norefined,3,-1.630,-7.266,-3.829,0.947,0.101,-0.067,0.218,0.341,-1.421,451253359.437,0.224
norefined,4,-1.163,-7.349,-3.871,0.876,0.034,-0.118,0.125,0.351,-1.469,533794760.444,0.158
norefined,5,-1.653,-7.283,-3.860,0.847,0.014,-0.131,0.126,0.315,-1.423,435573362.138,0.227
norefined,6,-1.181,-7.366,-3.897,0.785,-0.043,-0.179,0.041,0.328,-1.467,515801675.479,0.160
norefined,7,-1.672,-7.299,-3.881,0.766,-0.058,-0.190,0.046,0.294,-1.418,424733081.432,0.229
norefined,8,-1.196,-7.383,-3.915,0.712,-0.108,-0.236,-0.032,0.311,-1.459,503044484.403,0.162
norefined,9,-1.687,-7.316,-3.896,0.699,-0.120,-0.244,-0.022,0.278,-1.409,416939623.724,0.231
norefined,10,-1.209,-7.399,-3.928,0.651,-0.163,-0.287,-0.094,0.298,-1.447,493684687.699,0.163
refined,11,-1.687,-7.316,-3.896,0.699,-0.120,-0.244,-0.022,0.278,-1.409,416939623.724,0.231
refined,12,-0.723,-3.853,-1.680,-0.732,-0.205,-0.544,-0.463,-0.018,0.028,364502613.645,0.188
refined,13,-1.054,-5.363,-2.301,-0.687,-0.332,-0.557,-0.307,-0.157,-0.243,328450736.796,0.197
refined,14,-0.992,-5.055,-2.227,-0.395,-0.290,-0.417,-0.273,-0.037,-0.312,325718490.071,0.196
refined,15,-1.135,-5.715,-2.461,-0.495,-0.341,-0.577,-0.286,-0.086,-0.421,325371007.604,0.199
refined,16,-1.007,-5.091,-2.260,-0.371,-0.309,-0.437,-0.290,0.003,-0.343,325596663.247,0.198
refined,17,-1.141,-5.735,-2.473,-0.487,-0.344,-0.580,-0.292,-0.078,-0.430,325374704.960,0.199
refined,18,-1.006,-5.083,-2.258,-0.368,-0.309,-0.434,-0.291,0.005,-0.343,325628109.712,0.198
refined,19,-1.142,-5.742,-2.475,-0.488,-0.344,-0.582,-0.293,-0.079,-0.431,325387645.173,0.199
refined,20,-1.004,-5.075,-2.255,-0.367,-0.308,-0.433,-0.291,0.006,-0.342,325658453.343,0.198
