stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,9.697,2.023,0.000,76,0,9,2035601103.167,884044192.302
refined,9.697,2.023,0.000,76,0,9,2035601103.167,884044192.302
