stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.598,-7.249,-3.777,1.080,0.212,0.005,0.329,0.375,-1.413,471011427.748,0.220
norefined,2,-1.110,-7.324,-3.836,1.067,0.190,-0.024,0.301,0.366,-1.438,295755028.831,0.152
norefined,3,-1.600,-7.252,-3.833,1.080,0.195,-0.026,0.308,0.328,-1.384,461965543.863,0.221
norefined,4,-1.112,-7.328,-3.888,1.067,0.174,-0.052,0.280,0.322,-1.409,290388157.846,0.152
norefined,5,-1.602,-7.257,-3.882,1.082,0.180,-0.052,0.288,0.286,-1.355,454851688.501,0.221
norefined,6,-1.113,-7.334,-3.933,1.068,0.160,-0.076,0.260,0.284,-1.379,285996258.360,0.152
norefined,7,-1.604,-7.265,-3.926,1.084,0.167,-0.076,0.270,0.249,-1.325,449102851.582,0.221
norefined,8,-1.115,-7.342,-3.974,1.071,0.147,-0.097,0.242,0.249,-1.349,282331401.742,0.152
norefined,9,-1.605,-7.273,-3.965,1.087,0.156,-0.097,0.252,0.215,-1.295,444338840.666,0.221
norefined,10,-1.116,-7.351,-4.011,1.074,0.136,-0.116,0.225,0.218,-1.319,279216139.250,0.152
refined,11,-1.116,-7.351,-4.011,1.074,0.136,-0.116,0.225,0.218,-1.319,279216139.250,0.152
refined,12,-1.030,-5.969,-3.424,0.312,0.571,0.200,-0.044,-0.093,-0.341,197282720.061,0.173
refined,13,-0.928,-5.668,-3.108,0.287,0.419,0.047,0.019,-0.122,-0.287,191092626.160,0.164
refined,14,-0.957,-5.810,-3.205,0.289,0.464,0.076,0.006,-0.111,-0.303,190962218.858,0.165
refined,15,-0.955,-5.800,-3.200,0.291,0.459,0.072,0.007,-0.112,-0.304,190960520.110,0.165
refined,16,-0.956,-5.804,-3.203,0.292,0.460,0.072,0.007,-0.112,-0.305,190960471.593,0.165
refined,17,-0.956,-5.804,-3.203,0.292,0.460,0.072,0.007,-0.112,-0.305,190960469.597,0.165
refined,18,-0.956,-5.804,-3.203,0.292,0.460,0.072,0.007,-0.112,-0.305,190960469.488,0.165
refined,19,-0.956,-5.804,-3.203,0.292,0.460,0.072,0.007,-0.112,-0.305,190960469.481,0.165
refined,20,-0.956,-5.804,-3.203,0.292,0.460,0.072,0.007,-0.112,-0.305,190960469.481,0.165
