stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.242,"[-2.026, -0.459]",0.784,-2.644,0.010
norefined,c,-7.803,"[-12.837, -2.769]",5.034,-2.585,0.012
norefined,s,-3.557,"[-5.925, -1.19]",2.368,-2.506,0.015
norefined,k0,-0.986,"[-2.307, 0.336]",1.322,-1.243,0.218
norefined,k1,0.701,"[-0.544, 1.947]",1.245,0.939,0.351
norefined,k2,1.618,"[0.133, 3.104]",1.486,1.817,0.074
norefined,k3,-1.195,"[-2.319, -0.07]",1.125,-1.771,0.081
norefined,k4,0.675,"[-0.404, 1.755]",1.080,1.043,0.301
norefined,k5,-1.154,"[-2.371, 0.064]",1.218,-1.580,0.119
refined,tt,-0.860,"[-1.242, -0.478]",0.382,-3.753,0.000
refined,c,-5.311,"[-7.695, -2.927]",2.384,-3.715,0.000
refined,s,-3.115,"[-4.55, -1.68]",1.435,-3.621,0.001
refined,k0,-0.269,"[-0.973, 0.434]",0.703,-0.639,0.525
refined,k1,0.072,"[-0.706, 0.849]",0.778,0.153,0.879
refined,k2,0.379,"[-0.28, 1.038]",0.659,0.960,0.340
refined,k3,-0.350,"[-0.989, 0.288]",0.638,-0.915,0.363
refined,k4,0.247,"[-0.389, 0.884]",0.637,0.648,0.519
refined,k5,-0.363,"[-1.074, 0.349]",0.711,-0.850,0.398
