attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.171,"[-0.232, -0.11]",0.061,-5.583,0.000,61,0.800,618065555.086,0.205,-1.000,0.829,0,0,fn
c,-1.195,"[-1.666, -0.723]",0.471,-5.059,0.000,61,0.800,618065555.086,0.205,-6.000,4.805,0,0,fn
s,-0.407,"[-0.683, -0.132]",0.276,-2.952,0.004,61,0.800,618065555.086,0.205,-3.000,2.593,0,0,fn
k0,0.226,"[-0.068, 0.521]",0.294,1.536,0.129,61,0.800,618065555.086,0.205,0.000,0.226,0,0,fp
k1,-0.412,"[-0.891, 0.068]",0.479,-1.714,0.091,61,0.800,618065555.086,0.205,0.000,-0.412,0,1,fp
k2,0.321,"[-0.081, 0.723]",0.402,1.596,0.115,61,0.800,618065555.086,0.205,0.000,0.321,0,0,fp
k3,0.413,"[0.032, 0.793]",0.380,2.166,0.034,61,0.800,618065555.086,0.205,0.000,0.413,0,1,fp
k4,0.252,"[-0.179, 0.683]",0.431,1.166,0.248,61,0.800,618065555.086,0.205,0.000,0.252,0,0,fp
k5,-0.289,"[-0.623, 0.046]",0.334,-1.723,0.090,61,0.800,618065555.086,0.205,0.000,-0.289,0,1,fp
vot,0.143,,,,,61,0.800,618065555.086,0.205,0.167,-0.023,0,0,fn
tt,-1.131,"[-1.976, -0.286]",0.845,-2.672,0.009,61,0.900,213696582.145,0.138,-1.000,-0.131,0,0,fn
c,-6.706,"[-11.665, -1.747]",4.959,-2.699,0.009,61,0.900,213696582.145,0.138,-6.000,-0.706,0,0,fn
s,-3.958,"[-7.023, -0.893]",3.065,-2.578,0.012,61,0.900,213696582.145,0.138,-3.000,-0.958,0,0,fn
k0,-0.424,"[-1.104, 0.257]",0.681,-1.242,0.219,61,0.900,213696582.145,0.138,0.000,-0.424,0,0,fp
k1,0.535,"[-1.057, 2.128]",1.593,0.671,0.505,61,0.900,213696582.145,0.138,0.000,0.535,0,0,fp
k2,0.197,"[-0.592, 0.986]",0.789,0.499,0.620,61,0.900,213696582.145,0.138,0.000,0.197,0,0,fp
k3,0.250,"[-0.721, 1.22]",0.970,0.514,0.609,61,0.900,213696582.145,0.138,0.000,0.250,0,0,fp
k4,1.011,"[0.039, 1.984]",0.973,2.075,0.042,61,0.900,213696582.145,0.138,0.000,1.011,0,1,fp
k5,-0.463,"[-1.165, 0.239]",0.702,-1.315,0.193,61,0.900,213696582.145,0.138,0.000,-0.463,0,0,fp
vot,0.169,,,,,61,0.900,213696582.145,0.138,0.167,0.002,0,0,fn
tt,-1.281,"[-1.91, -0.652]",0.629,-4.067,0.000,61,1.100,161264252.206,0.145,-1.000,-0.281,0,0,fn
c,-7.812,"[-11.75, -3.874]",3.938,-3.959,0.000,61,1.100,161264252.206,0.145,-6.000,-1.812,0,0,fn
s,-3.578,"[-5.512, -1.645]",1.934,-3.694,0.000,61,1.100,161264252.206,0.145,-3.000,-0.578,0,0,fn
k0,0.096,"[-0.548, 0.741]",0.644,0.298,0.766,61,1.100,161264252.206,0.145,0.000,0.096,0,0,fp
k1,0.032,"[-1.047, 1.111]",1.079,0.059,0.953,61,1.100,161264252.206,0.145,0.000,0.032,0,0,fp
k2,0.106,"[-0.627, 0.839]",0.733,0.289,0.774,61,1.100,161264252.206,0.145,0.000,0.106,0,0,fp
k3,-0.402,"[-1.358, 0.553]",0.956,-0.840,0.404,61,1.100,161264252.206,0.145,0.000,-0.402,0,0,fp
k4,-0.121,"[-0.954, 0.712]",0.833,-0.289,0.773,61,1.100,161264252.206,0.145,0.000,-0.121,0,0,fp
k5,0.226,"[-0.386, 0.839]",0.612,0.738,0.463,61,1.100,161264252.206,0.145,0.000,0.226,0,0,fp
vot,0.164,,,,,61,1.100,161264252.206,0.145,0.167,-0.003,0,0,fn
tt,-1.119,"[-1.829, -0.408]",0.711,-3.141,0.003,61,1.200,320317518.780,0.222,-1.000,-0.119,0,0,fn
c,-5.634,"[-9.363, -1.904]",3.730,-3.015,0.004,61,1.200,320317518.780,0.222,-6.000,0.366,0,0,fn
s,-3.216,"[-5.538, -0.894]",2.322,-2.764,0.007,61,1.200,320317518.780,0.222,-3.000,-0.216,0,0,fn
k0,-0.087,"[-0.878, 0.704]",0.791,-0.219,0.827,61,1.200,320317518.780,0.222,0.000,-0.087,0,0,fp
k1,0.032,"[-1.383, 1.448]",1.416,0.046,0.964,61,1.200,320317518.780,0.222,0.000,0.032,0,0,fp
k2,-0.572,"[-1.619, 0.475]",1.047,-1.090,0.280,61,1.200,320317518.780,0.222,0.000,-0.572,0,0,fp
k3,-0.775,"[-2.195, 0.645]",1.420,-1.089,0.280,61,1.200,320317518.780,0.222,0.000,-0.775,0,0,fp
k4,-1.002,"[-2.263, 0.258]",1.261,-1.587,0.117,61,1.200,320317518.780,0.222,0.000,-1.002,0,0,fp
k5,0.390,"[-0.476, 1.257]",0.866,0.900,0.372,61,1.200,320317518.780,0.222,0.000,0.390,0,0,fp
vot,0.199,,,,,61,1.200,320317518.780,0.222,0.167,0.032,0,0,fn
