stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,68.514,2.023,0.000,0,9,4107664210.743,402581429.560,76
refined,88.021,2.023,0.000,0,9,4107664210.743,320317518.777,76
