stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.786,"[-1.367, -0.205]",0.581,-2.269,0.028
norefined,c,-4.806,"[-8.026, -1.586]",3.220,-2.503,0.016
norefined,s,-3.869,"[-6.304, -1.434]",2.435,-2.665,0.010
norefined,k0,0.115,"[-0.711, 0.942]",0.826,0.234,0.816
norefined,k1,-1.128,"[-2.412, 0.155]",1.284,-1.474,0.147
norefined,k2,0.837,"[-0.436, 2.111]",1.273,1.103,0.275
norefined,k3,-1.082,"[-2.056, -0.109]",0.973,-1.865,0.068
norefined,k4,-0.065,"[-1.029, 0.9]",0.964,-0.112,0.911
norefined,k5,0.903,"[-0.445, 2.251]",1.348,1.124,0.267
refined,tt,-1.405,"[-1.954, -0.856]",0.549,-4.292,0.000
refined,c,-8.098,"[-11.024, -5.171]",2.926,-4.641,0.000
refined,s,-4.489,"[-6.176, -2.801]",1.688,-4.461,0.000
refined,k0,-0.377,"[-1.017, 0.263]",0.640,-0.989,0.328
refined,k1,-0.529,"[-1.069, 0.012]",0.540,-1.641,0.107
refined,k2,1.151,"[0.094, 2.207]",1.057,1.827,0.074
refined,k3,0.383,"[-0.178, 0.945]",0.561,1.146,0.257
refined,k4,0.297,"[-0.219, 0.814]",0.516,0.967,0.339
refined,k5,-0.522,"[-1.286, 0.243]",0.764,-1.145,0.258
